,assists,bonus,clean_sheets,creativity,id,fixture,goals_conceded,goals_scored,ict_index,influence,key_passes,minutes,opponent_team,round,saves,threat,total_points,value,was_home,season,first_name,name,team,opponents,position,opponent_position,team_goals,opposition_goals,team_pot
7110,0,3,0,3.5,487,95,2,1,6.1,34.8,0,90,6,10,0,23.0,9,69,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
7111,0,0,0,3.2,487,109,3,0,0.6,0.0,0,71,10,11,0,8.0,2,69,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Liverpool,18,5,1.0,4.0,1.2
7112,0,0,0,0.0,487,119,0,0,0.0,0.0,0,0,18,12,0,0.0,0,69,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
7113,0,0,0,0.0,487,129,0,0,0.0,0.0,0,0,9,13,0,0.0,0,68,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
7114,0,0,0,0.0,487,138,0,0,0.0,0.0,0,0,7,14,0,0.0,0,68,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Everton,18,13,0.0,4.0,0.625
7115,0,0,0,0.0,487,147,0,0,0.0,0.0,0,0,11,15,0,0.0,0,68,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
7116,0,0,0,0.0,487,159,0,0,0.0,0.0,0,0,5,16,0,0.0,0,67,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
7117,0,0,0,1.0,487,170,0,0,0.3,0.0,0,8,1,17,0,4.0,1,67,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Arsenal,19,7,0.0,0.0,1.0
7118,0,0,0,12.3,487,178,0,0,5.7,6.8,1,11,15,18,0,38.0,1,67,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Stoke City,15,17,3.0,0.0,0.9
7119,0,0,0,0.8,487,190,0,0,0.1,0.2,0,11,13,19,0,0.0,1,67,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
7120,1,0,0,12.8,487,191,1,0,5.5,7.2,1,29,2,20,0,35.0,4,67,False,2017/2018,Javier,Hernández Balcázar,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
7121,0,0,0,10.3,487,220,0,0,1.5,2.2,1,17,19,22,0,2.0,1,67,True,2017/2018,Javier,Hernández Balcázar,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
7122,0,0,1,5.3,487,208,0,0,0.9,1.2,0,64,17,22,0,2.0,2,67,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
7123,0,0,0,0.0,487,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,67,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
7124,0,3,0,10.3,487,240,1,1,6.3,35.4,1,26,2,24,0,17.0,8,67,True,2017/2018,Javier,Hernández Balcázar,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
7125,1,0,0,17.1,487,243,1,0,5.1,10.6,1,90,6,25,0,23.0,5,67,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
7126,0,2,0,6.3,487,253,3,1,7.0,38.6,0,90,3,26,0,25.0,8,67,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
7127,0,1,1,4.4,487,270,0,1,7.3,41.2,0,87,18,27,0,27.0,7,67,True,2017/2018,Javier,Hernández Balcázar,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
7128,0,0,0,0.0,487,277,0,0,0.0,0.0,0,7,10,28,0,0.0,1,67,False,2017/2018,Javier,Hernández Balcázar,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
7682,0,0,0,0.0,479,9,4,0,0.6,5.8,0,90,12,1,2,0.0,0,45,False,2017/2018,Joe,Hart,West Ham United,Manchester United,20,1,0.0,4.0,0.0
7683,0,0,0,0.0,479,15,3,0,1.3,13.4,0,90,14,2,2,0.0,1,45,False,2017/2018,Joe,Hart,West Ham United,Southampton,20,7,2.0,3.0,1.0
7684,0,0,0,0.0,479,26,3,0,3.5,34.8,0,90,13,3,5,0.0,2,45,False,2017/2018,Joe,Hart,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
7685,0,0,1,0.0,479,40,0,0,1.0,9.8,0,90,8,4,2,0.0,6,45,True,2017/2018,Joe,Hart,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
7686,0,0,1,0.0,479,48,0,0,1.1,10.6,0,90,19,5,1,0.0,6,45,False,2017/2018,Joe,Hart,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
7687,0,0,0,0.0,479,58,3,0,1.4,14.4,0,90,17,6,2,0.0,1,45,True,2017/2018,Joe,Hart,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
7688,0,0,1,0.0,479,67,0,0,0.6,6.4,0,90,16,7,1,0.0,6,45,True,2017/2018,Joe,Hart,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
7689,1,3,0,10.0,479,72,1,0,5.5,45.4,1,90,4,8,4,0.0,9,44,False,2017/2018,Joe,Hart,West Ham United,Burnley,15,7,1.0,1.0,0.6
7690,0,0,0,0.0,479,90,3,0,1.9,18.6,0,90,3,9,2,0.0,1,44,True,2017/2018,Joe,Hart,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
7691,0,0,0,0.0,479,95,2,0,5.3,52.6,0,90,6,10,7,0.0,3,44,False,2017/2018,Joe,Hart,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
7692,0,0,0,0.0,479,109,4,0,2.6,26.4,0,90,10,11,4,0.0,1,44,True,2017/2018,Joe,Hart,West Ham United,Liverpool,18,5,1.0,4.0,1.2
7693,0,0,0,0.0,479,119,2,0,2.4,24.2,0,90,18,12,5,0.0,2,44,False,2017/2018,Joe,Hart,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
7694,0,0,0,0.0,479,129,1,0,0.6,5.6,0,90,9,13,1,0.0,2,44,True,2017/2018,Joe,Hart,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
7695,0,0,0,0.0,479,138,4,0,2.4,24.0,0,90,7,14,1,0.0,5,44,False,2017/2018,Joe,Hart,West Ham United,Everton,18,13,0.0,4.0,0.625
7696,0,0,0,0.0,479,147,0,0,0.0,0.0,0,0,11,15,0,0.0,0,44,False,2017/2018,Joe,Hart,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
7697,0,0,0,0.0,479,159,0,0,0.0,0.0,0,0,5,16,0,0.0,0,44,True,2017/2018,Joe,Hart,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
7698,0,0,0,0.0,479,170,0,0,0.0,0.0,0,0,1,17,0,0.0,0,44,True,2017/2018,Joe,Hart,West Ham United,Arsenal,19,7,0.0,0.0,1.0
7699,0,0,0,0.0,479,178,0,0,0.0,0.0,0,0,15,18,0,0.0,0,44,False,2017/2018,Joe,Hart,West Ham United,Stoke City,15,17,3.0,0.0,0.9
7700,0,0,0,0.0,479,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,44,True,2017/2018,Joe,Hart,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
7701,0,0,0,0.0,479,191,0,0,0.0,0.0,0,0,2,20,0,0.0,0,44,False,2017/2018,Joe,Hart,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
7702,0,0,0,0.0,479,220,0,0,0.0,0.0,0,0,19,22,0,0.0,0,43,True,2017/2018,Joe,Hart,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
7703,0,0,0,0.0,479,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,43,False,2017/2018,Joe,Hart,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
7704,0,0,0,0.0,479,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,43,False,2017/2018,Joe,Hart,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
7705,0,0,0,0.0,479,240,0,0,0.0,0.0,0,0,2,24,0,0.0,0,43,True,2017/2018,Joe,Hart,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
7706,0,0,0,0.0,479,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,43,True,2017/2018,Joe,Hart,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
7707,0,0,0,0.0,479,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,43,False,2017/2018,Joe,Hart,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
7708,0,0,0,0.0,479,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,43,True,2017/2018,Joe,Hart,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
7709,0,0,0,0.0,479,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,43,False,2017/2018,Joe,Hart,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
8120,0,0,0,0.4,622,253,0,0,0.0,0.0,0,10,3,26,0,0.0,1,55,False,2017/2018,Jordan,Hugill,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
8121,0,0,0,0.0,622,270,0,0,0.0,0.0,0,2,18,27,0,0.0,1,55,True,2017/2018,Jordan,Hugill,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
8122,0,0,0,0.0,622,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,54,False,2017/2018,Jordan,Hugill,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
8285,0,0,0,0.0,440,9,0,0,0.0,0.0,0,0,12,1,0,0.0,0,50,False,2017/2018,Jose,Fonte,West Ham United,Manchester United,20,1,0.0,4.0,0.0
8286,0,0,0,0.1,440,15,3,0,5.1,25.8,0,90,14,2,0,25.0,1,50,False,2017/2018,Jose,Fonte,West Ham United,Southampton,20,7,2.0,3.0,1.0
8287,0,0,0,0.0,440,26,0,0,0.0,0.0,0,0,13,3,0,0.0,0,50,False,2017/2018,Jose,Fonte,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
8288,1,1,1,11.2,440,40,0,0,6.6,17.8,1,90,8,4,0,37.0,10,49,True,2017/2018,Jose,Fonte,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
8289,0,0,1,20.8,440,48,0,0,5.2,19.0,1,90,19,5,0,12.0,6,49,False,2017/2018,Jose,Fonte,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
8290,1,0,0,11.4,440,58,3,0,4.3,29.6,1,73,17,6,0,2.0,4,49,True,2017/2018,Jose,Fonte,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
8291,0,2,1,10.1,440,67,0,0,3.4,24.0,1,90,16,7,0,0.0,8,49,True,2017/2018,Jose,Fonte,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
8292,0,0,0,0.4,440,72,1,0,4.0,37.8,0,90,4,8,0,2.0,2,49,False,2017/2018,Jose,Fonte,West Ham United,Burnley,15,7,1.0,1.0,0.6
8293,0,0,0,3.1,440,90,3,0,2.7,21.8,0,90,3,9,0,2.0,1,49,True,2017/2018,Jose,Fonte,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
8294,0,0,0,0.7,440,95,1,0,2.1,11.0,0,75,6,10,0,9.0,2,49,False,2017/2018,Jose,Fonte,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
8295,0,0,0,0.0,440,109,0,0,0.0,0.0,0,0,10,11,0,0.0,0,49,True,2017/2018,Jose,Fonte,West Ham United,Liverpool,18,5,1.0,4.0,1.2
8296,0,0,0,0.0,440,119,0,0,0.0,0.0,0,0,18,12,0,0.0,0,49,False,2017/2018,Jose,Fonte,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
8297,0,0,0,0.0,440,129,0,0,0.0,0.0,0,0,9,13,0,0.0,0,49,True,2017/2018,Jose,Fonte,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
8298,0,0,0,0.0,440,138,0,0,0.0,0.0,0,0,7,14,0,0.0,0,48,False,2017/2018,Jose,Fonte,West Ham United,Everton,18,13,0.0,4.0,0.625
8299,0,0,0,0.0,440,147,0,0,0.0,0.0,0,0,11,15,0,0.0,0,48,False,2017/2018,Jose,Fonte,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
8300,0,0,0,0.0,440,159,0,0,0.0,0.0,0,0,5,16,0,0.0,0,48,True,2017/2018,Jose,Fonte,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
8301,0,0,0,0.0,440,170,0,0,0.0,0.0,0,0,1,17,0,0.0,0,48,True,2017/2018,Jose,Fonte,West Ham United,Arsenal,19,7,0.0,0.0,1.0
8302,0,0,0,0.0,440,178,0,0,0.0,0.0,0,0,15,18,0,0.0,0,48,False,2017/2018,Jose,Fonte,West Ham United,Stoke City,15,17,3.0,0.0,0.9
8303,0,0,0,0.0,440,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,48,True,2017/2018,Jose,Fonte,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
8304,0,0,0,0.0,440,191,0,0,0.0,0.0,0,0,2,20,0,0.0,0,48,False,2017/2018,Jose,Fonte,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
8305,0,0,0,0.0,440,220,0,0,0.0,0.0,0,0,19,22,0,0.0,0,48,True,2017/2018,Jose,Fonte,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
8306,0,0,0,0.0,440,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,48,False,2017/2018,Jose,Fonte,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
8307,0,0,0,0.0,440,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,47,False,2017/2018,Jose,Fonte,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
8308,0,0,0,0.0,440,240,0,0,0.0,0.0,0,0,2,24,0,0.0,0,47,True,2017/2018,Jose,Fonte,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
8309,0,0,0,0.0,440,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,47,True,2017/2018,Jose,Fonte,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
8310,0,0,0,0.0,440,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,47,False,2017/2018,Jose,Fonte,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
8311,0,0,0,0.0,440,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,47,True,2017/2018,Jose,Fonte,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
8312,0,0,0,0.0,440,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,47,False,2017/2018,Jose,Fonte,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
8369,0,0,0,0.0,597,224,0,0,0.0,0.0,0,0,8,23,0,0.0,0,45,False,2017/2018,Josh,Cullen,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
8370,0,0,0,0.0,597,240,0,0,0.0,0.0,0,0,2,24,0,0.0,0,45,True,2017/2018,Josh,Cullen,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
8371,0,0,0,0.0,597,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,45,True,2017/2018,Josh,Cullen,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
8372,0,0,0,0.0,597,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,45,False,2017/2018,Josh,Cullen,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
8373,0,0,0,0.0,597,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,45,True,2017/2018,Josh,Cullen,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
8374,0,0,0,0.0,597,277,0,0,0.0,0.0,0,0,10,28,0,0.0,0,45,False,2017/2018,Josh,Cullen,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
8460,0,0,0,22.3,608,243,1,0,4.7,12.2,1,90,6,25,0,12.0,2,65,True,2017/2018,João Mário,Naval Costa Eduardo,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
8461,1,0,0,21.0,608,253,3,0,5.4,27.2,1,90,3,26,0,6.0,5,65,False,2017/2018,João Mário,Naval Costa Eduardo,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
8462,0,0,1,15.8,608,270,0,0,6.3,10.8,1,76,18,27,0,36.0,3,65,True,2017/2018,João Mário,Naval Costa Eduardo,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
8463,0,0,0,3.4,608,277,4,0,1.5,5.4,0,82,10,28,0,6.0,2,64,False,2017/2018,João Mário,Naval Costa Eduardo,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
9876,0,0,0,0.0,453,9,0,0,0.0,0.0,0,0,12,1,0,0.0,0,70,False,2017/2018,Manuel,Lanzini,West Ham United,Manchester United,20,1,0.0,4.0,0.0
9877,0,0,0,0.0,453,15,0,0,0.0,0.0,0,0,14,2,0,0.0,0,70,False,2017/2018,Manuel,Lanzini,West Ham United,Southampton,20,7,2.0,3.0,1.0
9878,0,0,0,2.1,453,26,2,0,0.3,0.0,0,45,13,3,0,1.0,1,69,False,2017/2018,Manuel,Lanzini,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
9879,0,0,0,0.0,453,40,0,0,0.0,0.0,0,0,8,4,0,0.0,0,69,True,2017/2018,Manuel,Lanzini,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
9880,0,0,0,0.0,453,48,0,0,0.0,0.0,0,0,19,5,0,0.0,0,69,False,2017/2018,Manuel,Lanzini,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
9881,0,0,0,0.0,453,58,0,0,0.0,0.0,0,0,17,6,0,0.0,0,68,True,2017/2018,Manuel,Lanzini,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
9882,0,0,0,1.7,453,67,0,0,1.0,8.0,0,28,16,7,0,0.0,1,68,True,2017/2018,Manuel,Lanzini,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
9883,0,0,0,22.5,453,72,1,0,4.8,12.0,2,87,4,8,0,13.0,2,68,False,2017/2018,Manuel,Lanzini,West Ham United,Burnley,15,7,1.0,1.0,0.6
9884,0,0,0,30.8,453,90,3,0,9.9,13.8,2,90,3,9,0,54.0,2,68,True,2017/2018,Manuel,Lanzini,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
9885,0,0,0,32.3,453,95,2,0,5.1,16.2,3,90,6,10,0,2.0,2,68,False,2017/2018,Manuel,Lanzini,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
9886,0,0,0,18.5,453,109,4,1,7.8,37.8,1,90,10,11,0,22.0,6,68,True,2017/2018,Manuel,Lanzini,West Ham United,Liverpool,18,5,1.0,4.0,1.2
9887,0,0,0,22.0,453,119,2,0,5.4,12.0,1,90,18,12,0,20.0,2,68,False,2017/2018,Manuel,Lanzini,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
9888,1,2,0,71.5,453,129,1,0,12.2,39.0,5,90,9,13,0,11.0,7,68,True,2017/2018,Manuel,Lanzini,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
9889,0,0,0,50.5,453,138,4,0,10.6,29.6,4,90,7,14,0,26.0,0,68,False,2017/2018,Manuel,Lanzini,West Ham United,Everton,18,13,0.0,4.0,0.625
9890,0,0,0,4.7,453,147,1,0,2.9,5.6,0,68,11,15,0,19.0,2,68,False,2017/2018,Manuel,Lanzini,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
9891,1,1,1,14.0,453,159,0,0,4.1,27.0,1,90,5,16,0,0.0,7,68,True,2017/2018,Manuel,Lanzini,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
9892,0,0,1,25.6,453,170,0,0,4.3,9.6,2,90,1,17,0,8.0,2,68,True,2017/2018,Manuel,Lanzini,West Ham United,Arsenal,19,7,0.0,0.0,1.0
9893,3,3,1,48.7,453,178,0,0,11.2,52.4,4,90,15,18,0,11.0,15,68,False,2017/2018,Manuel,Lanzini,West Ham United,Stoke City,15,17,3.0,0.0,0.9
9894,0,0,0,0.0,453,190,0,0,0.0,0.0,0,0,13,19,0,0.0,0,68,True,2017/2018,Manuel,Lanzini,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
9895,0,0,0,8.5,453,191,3,0,4.0,9.8,0,90,2,20,0,22.0,2,68,False,2017/2018,Manuel,Lanzini,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
9896,0,0,0,35.1,453,220,1,0,11.1,20.4,2,90,19,22,0,55.0,1,68,True,2017/2018,Manuel,Lanzini,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
9897,1,0,0,15.7,453,208,1,0,3.8,22.0,1,84,17,22,0,0.0,5,68,False,2017/2018,Manuel,Lanzini,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
9898,0,2,0,4.8,453,224,1,2,13.1,74.6,0,84,8,23,0,52.0,14,68,False,2017/2018,Manuel,Lanzini,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
9899,0,0,1,45.4,453,240,0,0,6.8,13.2,3,63,2,24,0,9.0,3,68,True,2017/2018,Manuel,Lanzini,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
9900,0,0,0,0.0,453,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,68,True,2017/2018,Manuel,Lanzini,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
9901,0,0,0,0.0,453,253,0,0,0.0,0.0,0,0,3,26,0,0.0,0,67,False,2017/2018,Manuel,Lanzini,West Ham United,Brighton and Hove Albion,12,13,1.0,3.0,1.3076923076923077
9902,0,0,0,0.0,453,270,0,0,0.0,0.0,0,0,18,27,0,0.0,0,67,True,2017/2018,Manuel,Lanzini,West Ham United,Watford,12,11,2.0,0.0,1.2307692307692308
9903,0,0,0,13.3,453,277,3,0,3.8,5.8,1,57,10,28,0,19.0,1,66,False,2017/2018,Manuel,Lanzini,West Ham United,Liverpool,13,3,1.0,4.0,1.2857142857142858
10100,0,0,0,29.5,340,9,4,0,4.2,4.8,2,90,12,1,0,8.0,2,70,False,2017/2018,Marko,Arnautovic,West Ham United,Manchester United,20,1,0.0,4.0,0.0
10101,0,0,0,16.2,340,15,3,0,3.5,0.0,1,32,14,2,0,21.0,-2,70,False,2017/2018,Marko,Arnautovic,West Ham United,Southampton,20,7,2.0,3.0,1.0
10102,0,0,0,0.0,340,26,0,0,0.0,0.0,0,0,13,3,0,0.0,0,69,False,2017/2018,Marko,Arnautovic,West Ham United,Newcastle United,20,14,0.0,3.0,0.6666666666666666
10103,0,0,0,0.0,340,40,0,0,0.0,0.0,0,0,8,4,0,0.0,0,69,True,2017/2018,Marko,Arnautovic,West Ham United,Huddersfield Town,18,6,2.0,0.0,2.0
10104,0,0,0,1.1,340,48,0,0,0.2,0.8,0,32,19,5,0,0.0,1,69,False,2017/2018,Marko,Arnautovic,West Ham United,West Bromwich Albion,17,10,0.0,0.0,0.5
10105,0,0,0,5.3,340,58,3,0,1.9,1.4,0,65,17,6,0,12.0,2,69,True,2017/2018,Marko,Arnautovic,West Ham United,Tottenham Hotspur,18,4,2.0,3.0,2.0
10106,0,0,0,0.0,340,67,0,0,0.0,0.0,0,0,16,7,0,0.0,0,69,True,2017/2018,Marko,Arnautovic,West Ham United,Swansea City,15,18,1.0,0.0,1.6666666666666667
10107,0,0,0,1.8,340,72,0,0,0.3,0.8,0,45,4,8,0,0.0,1,69,False,2017/2018,Marko,Arnautovic,West Ham United,Burnley,15,7,1.0,1.0,0.6
10108,0,0,0,18.0,340,90,2,0,4.3,2.6,1,73,3,9,0,22.0,2,69,True,2017/2018,Marko,Arnautovic,West Ham United,Brighton and Hove Albion,16,12,0.0,3.0,1.25
10109,0,0,0,0.0,340,95,0,0,0.0,0.0,0,0,6,10,0,0.0,0,69,False,2017/2018,Marko,Arnautovic,West Ham United,Crystal Palace,16,20,2.0,2.0,0.8333333333333334
10110,0,0,0,14.9,340,109,1,0,1.9,4.2,1,29,10,11,0,0.0,1,68,True,2017/2018,Marko,Arnautovic,West Ham United,Liverpool,18,5,1.0,4.0,1.2
10111,0,0,0,12.5,340,119,2,0,9.5,12.8,1,73,18,12,0,70.0,1,68,False,2017/2018,Marko,Arnautovic,West Ham United,Watford,18,8,0.0,2.0,0.7142857142857143
10112,0,0,0,7.0,340,129,1,0,2.8,8.6,0,68,9,13,0,12.0,2,68,True,2017/2018,Marko,Arnautovic,West Ham United,Leicester City,18,12,1.0,1.0,1.1666666666666667
10113,0,0,0,3.2,340,138,2,0,3.7,5.0,0,61,7,14,0,29.0,2,68,False,2017/2018,Marko,Arnautovic,West Ham United,Everton,18,13,0.0,4.0,0.625
10114,0,0,0,10.3,340,147,1,0,3.0,15.6,1,21,11,15,0,4.0,1,68,False,2017/2018,Marko,Arnautovic,West Ham United,Manchester City,19,1,1.0,2.0,0.6666666666666666
10115,0,0,1,2.1,340,159,0,1,9.6,38.0,0,68,5,16,0,56.0,7,68,True,2017/2018,Marko,Arnautovic,West Ham United,Chelsea,18,3,1.0,0.0,1.1428571428571428
10116,0,0,1,4.8,340,170,0,0,3.8,3.4,0,90,1,17,0,30.0,3,68,True,2017/2018,Marko,Arnautovic,West Ham United,Arsenal,19,7,0.0,0.0,1.0
10117,0,1,1,27.4,340,178,0,1,15.5,40.4,2,78,15,18,0,87.0,9,68,False,2017/2018,Marko,Arnautovic,West Ham United,Stoke City,15,17,3.0,0.0,0.9
10118,0,0,0,17.8,340,190,3,1,8.3,44.8,1,90,13,19,0,20.0,7,68,True,2017/2018,Marko,Arnautovic,West Ham United,Newcastle United,17,15,2.0,3.0,1.1111111111111112
10119,0,3,0,38.1,340,191,3,2,15.9,77.2,3,90,2,20,0,44.0,15,68,False,2017/2018,Marko,Arnautovic,West Ham United,AFC Bournemouth,17,18,3.0,3.0,1.0909090909090908
10120,1,0,0,38.0,340,220,1,0,12.1,37.8,2,90,19,22,0,45.0,5,69,True,2017/2018,Marko,Arnautovic,West Ham United,West Bromwich Albion,15,19,2.0,1.0,1.2
10121,0,0,0,0.0,340,208,0,0,0.0,0.0,0,0,17,22,0,0.0,0,69,False,2017/2018,Marko,Arnautovic,West Ham United,Tottenham Hotspur,15,5,1.0,1.0,1.2
10122,2,3,0,48.2,340,224,1,1,14.8,75.0,4,82,8,23,0,25.0,16,69,False,2017/2018,Marko,Arnautovic,West Ham United,Huddersfield Town,11,14,4.0,1.0,1.3333333333333333
10123,1,0,0,23.5,340,240,1,0,9.4,9.0,1,90,2,24,0,61.0,5,70,True,2017/2018,Marko,Arnautovic,West Ham United,AFC Bournemouth,11,12,1.0,1.0,1.1818181818181819
10124,0,0,0,0.0,340,243,0,0,0.0,0.0,0,0,6,25,0,0.0,0,70,True,2017/2018,Marko,Arnautovic,West Ham United,Crystal Palace,12,13,1.0,1.0,1.1666666666666667
