,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
9965,269,Rooney,2016/17,16,6,16,1.375,1.5,1.25,2.25,1.0,1.0,2,2.8,5.866666666666667
10037,271,Rashford,2016/17,16,6,16,1.375,1.5,1.25,2.25,1.0,0.6666666666666666,0,1.2,0.2666666666666653
10073,272,Ibrahimovic,2016/17,16,6,16,1.375,1.5,1.25,2.25,2.0,6.666666666666668,11,8.2,8.666666666666666
10812,292,Rhodes,2016/17,16,17,2,1.0,2.1111111111111107,1.75,1.5555555555555556,2.0,1.3333333333333333,1,1.4,2.066666666666667
11572,313,Long,2016/17,16,9,12,1.625,1.125,1.75,1.625,1.0,1.3333333333333333,2,1.2,2.133333333333334
12458,337,Diouf,2016/17,16,12,9,1.125,1.625,1.625,1.75,2.0,2.333333333333333,1,2.0,2.833333333333334
13087,354,Borini,2016/17,16,20,1,1.5,1.875,0.75,1.0,2.0,1.6666666666666667,1,0.0,1.4
13124,355,Defoe,2016/17,16,20,1,1.5,1.875,0.75,1.0,2.0,4.0,1,5.0,5.866666666666667
14035,379,Barrow,2016/17,16,18,7,0.875,0.625,2.25,2.375,2.0,1.6666666666666667,1,1.6,1.9000000000000008
14926,403,Kane,2016/17,16,5,19,2.125,1.5,0.875,0.75,2.0,5.666666666666668,2,6.4,10.23333333333333
15740,425,Deeney,2016/17,16,11,4,1.5,1.875,0.75,1.25,2.0,2.333333333333333,1,2.8,5.766666666666663
15777,426,Ighalo,2016/17,16,11,4,1.5,1.875,0.75,1.25,1.0,1.3333333333333333,2,1.6,2.366666666666666
15851,428,Sinclair,2016/17,16,11,4,1.5,1.875,0.75,1.25,1.0,0.0,2,0.0,0.0
16628,449,Rondón,2016/17,16,7,18,0.625,0.875,2.375,2.25,2.0,7.0,17,6.4,9.033333333333337
17349,468,Carroll,2016/17,16,15,13,0.625,0.14285714285714285,2.375,0.8571428571428571,1.0,2.6666666666666665,2,0.0,5.233333333333333
17387,469,Valencia,2016/17,16,8,3,1.375,2.375,2.25,1.125,1.0,1.3333333333333333,2,1.2,2.533333333333333
17727,478,Negredo,2016/17,16,17,2,1.0,2.1111111111111107,1.75,1.5555555555555556,2.0,5.333333333333333,2,4.0,6.133333333333334
18539,500,Llorente,2016/17,16,18,7,0.875,0.625,2.25,2.375,13.0,5.333333333333333,2,6.4,5.900000000000001
18799,507,Bastón,2016/17,16,18,7,0.875,0.625,2.25,2.375,1.0,2.333333333333333,4,2.0,1.1999999999999995
19136,516,Bowen,2016/17,16,19,5,1.5,2.125,0.75,0.875,1.0,1.0,1,0.0,0.3
19837,535,Fletcher,2016/17,16,15,13,0.625,0.14285714285714285,2.375,0.8571428571428571,1.0,1.0,1,1.0,3.8666666666666663
20332,549,Pérez,2016/17,16,3,8,2.375,1.375,1.125,2.25,1.0,1.0,1,0.0,0.8999999999999999
20467,553,Bamford,2016/17,16,17,15,1.0,0.625,1.75,2.375,1.0,1.0,1,1.0,0.13333333333333333
20947,567,Slimani,2016/17,16,14,10,0.75,2.125,2.375,1.125,8.0,3.6666666666666665,1,4.6,4.933333333333334
21085,571,Robson-Kanu,2016/17,16,7,18,0.625,0.875,2.375,2.25,1.0,1.0,1,1.0,0.1333333333333339
21854,595,Calvert-Lewin,2016/17,16,8,3,1.375,2.375,2.25,1.125,0.0,0.0,1,0.0,0.0
883,25,Giroud,2016/17,17,4,3,2.2222222222222223,1.8888888888888888,1.2222222222222223,1.2222222222222223,1.0,1.0,1,2.8,0.7999999999999977
1786,49,Callum Wilson,2016/17,17,10,7,2.0,1.4444444444444444,1.0,1.6666666666666667,1.0,1.3333333333333333,2,3.2,2.4999999999999987
1900,52,Afobe,2016/17,17,10,7,2.0,1.4444444444444444,1.0,1.6666666666666667,5.0,4.333333333333333,1,3.6,4.366666666666668
2470,67,Vokes,2016/17,17,16,5,0.25,2.1111111111111107,1.0,0.8888888888888888,2.0,1.3333333333333333,1,1.4,3.0333333333333345
2508,68,Gray,2016/17,17,16,5,0.25,2.1111111111111107,1.0,0.8888888888888888,2.0,2.6666666666666665,2,2.2,4.266666666666665
2584,70,Barnes,2016/17,17,16,5,0.25,2.1111111111111107,1.0,0.8888888888888888,1.0,2.333333333333333,5,1.8,3.3666666666666667
3549,96,Batshuayi,2016/17,17,1,17,1.7777777777777777,1.3333333333333333,0.8888888888888888,2.1111111111111107,1.0,1.0,1,1.0,0.4666666666666672
3586,97,Costa,2016/17,17,1,17,1.7777777777777777,1.3333333333333333,0.8888888888888888,2.1111111111111107,2.0,5.333333333333333,6,6.6,8.8
4474,121,Campbell,2016/17,17,17,1,1.3333333333333333,1.7777777777777777,2.1111111111111107,0.8888888888888888,1.0,2.333333333333333,1,1.8,3.033333333333333
5302,143,Lukaku,2016/17,17,9,2,1.2222222222222223,2.0,2.1111111111111107,1.4,2.0,5.333333333333333,2,3.6,6.366666666666666
6099,164,Diomande,2016/17,17,20,13,1.3333333333333333,0.5555555555555556,0.7777777777777778,2.1111111111111107,2.0,3.0,1,2.2,6.033333333333332
6840,184,Vardy,2016/17,17,15,11,0.8888888888888888,1.2222222222222223,2.333333333333333,1.6666666666666667,2.0,5.666666666666668,-2,4.0,9.5
6877,185,Ulloa,2016/17,17,15,11,0.8888888888888888,1.2222222222222223,2.333333333333333,1.6666666666666667,1.0,2.6666666666666665,6,2.0,4.233333333333333
6951,187,Musa,2016/17,17,15,11,0.8888888888888888,1.2222222222222223,2.333333333333333,1.6666666666666667,1.0,1.0,1,1.0,0.5000000000000003
7936,213,Christian Benteke,2016/17,17,17,1,1.3333333333333333,1.7777777777777777,2.1111111111111107,0.8888888888888888,2.0,3.333333333333333,2,6.4,4.366666666666669
7973,214,Sturridge,2016/17,17,2,9,2.0,1.2222222222222223,1.4,2.1111111111111107,1.0,3.0,4,2.2,3.8333333333333326
8087,217,Origi,2016/17,17,2,9,2.0,1.2222222222222223,1.4,2.1111111111111107,11.0,7.333333333333332,2,7.0,9.8
8954,241,Iheanacho,2016/17,17,3,4,1.8888888888888888,2.2222222222222223,1.2222222222222223,1.2222222222222223,1.0,1.0,1,2.4,1.3999999999999986
9966,269,Rooney,2016/17,17,6,8,1.4444444444444444,0.5555555555555556,1.1111111111111112,2.1111111111111107,2.0,2.6666666666666665,5,3.6,7.7333333333333325
10038,271,Rashford,2016/17,17,6,8,1.4444444444444444,0.5555555555555556,1.1111111111111112,2.1111111111111107,0.0,0.6666666666666666,1,1.0,0.9666666666666652
10074,272,Ibrahimovic,2016/17,17,6,8,1.4444444444444444,0.5555555555555556,1.1111111111111112,2.1111111111111107,11.0,8.333333333333334,12,8.2,10.633333333333333
11573,313,Long,2016/17,17,7,10,1.4444444444444444,2.0,1.6666666666666667,1.0,2.0,1.3333333333333333,1,1.2,1.4333333333333342
12459,337,Diouf,2016/17,17,11,15,1.2222222222222223,0.8888888888888888,1.6666666666666667,2.333333333333333,1.0,1.6666666666666667,2,2.2,3.8666666666666667
13088,354,Borini,2016/17,17,18,12,1.3333333333333333,1.3333333333333333,0.7777777777777778,0.7777777777777778,1.0,1.6666666666666667,2,0.0,1.7666666666666668
13125,355,Defoe,2016/17,17,18,12,1.3333333333333333,1.3333333333333333,0.7777777777777778,0.7777777777777778,1.0,2.6666666666666665,5,3.8,4.266666666666668
14036,379,Barrow,2016/17,17,19,14,0.7777777777777778,1.2222222222222223,2.333333333333333,1.5555555555555556,1.0,1.3333333333333333,1,1.6,2.466666666666668
14927,403,Kane,2016/17,17,5,16,2.1111111111111107,0.25,0.8888888888888888,1.0,2.0,2.0,2,4.2,6.666666666666664
15741,425,Deeney,2016/17,17,12,18,1.3333333333333333,1.3333333333333333,0.7777777777777778,0.7777777777777778,1.0,1.6666666666666667,2,2.2,3.5999999999999956
15778,426,Ighalo,2016/17,17,12,18,1.3333333333333333,1.3333333333333333,0.7777777777777778,0.7777777777777778,2.0,1.6666666666666667,2,1.6,2.8666666666666654
16629,449,Rondón,2016/17,17,8,6,0.5555555555555556,1.4444444444444444,2.1111111111111107,1.1111111111111112,17.0,6.666666666666668,1,4.8,8.933333333333335
17350,468,Carroll,2016/17,17,13,20,0.5555555555555556,1.3333333333333333,2.1111111111111107,0.7777777777777778,2.0,1.6666666666666667,2,2.4,5.833333333333332
17388,469,Valencia,2016/17,17,9,2,1.2222222222222223,2.0,2.1111111111111107,1.4,2.0,1.6666666666666667,2,1.4,1.5666666666666664
17728,478,Negredo,2016/17,17,14,19,1.2222222222222223,0.7777777777777778,1.5555555555555556,2.333333333333333,2.0,5.333333333333333,12,6.0,6.400000000000001
18540,500,Llorente,2016/17,17,19,14,0.7777777777777778,1.2222222222222223,2.333333333333333,1.5555555555555556,2.0,5.666666666666668,2,6.6,8.166666666666668
18800,507,Bastón,2016/17,17,19,14,0.7777777777777778,1.2222222222222223,2.333333333333333,1.5555555555555556,4.0,2.0,1,1.8,2.733333333333333
19137,516,Bowen,2016/17,17,20,13,1.3333333333333333,0.5555555555555556,0.7777777777777778,2.1111111111111107,1.0,1.0,1,1.0,0.23333333333333334
20948,567,Slimani,2016/17,17,15,11,0.8888888888888888,1.2222222222222223,2.333333333333333,1.6666666666666667,1.0,3.333333333333333,1,3.4,4.633333333333332
21017,569,Mbokani,2016/17,17,20,13,1.3333333333333333,0.5555555555555556,0.7777777777777778,2.1111111111111107,5.0,3.0,2,2.6,7.699999999999998
21086,571,Robson-Kanu,2016/17,17,8,6,0.5555555555555556,1.4444444444444444,2.1111111111111107,1.1111111111111112,1.0,1.0,1,1.0,0.1333333333333339
21223,575,Anichebe,2016/17,17,18,12,1.3333333333333333,1.3333333333333333,0.7777777777777778,0.7777777777777778,2.0,2.0,2,4.2,9.26666666666667
21855,595,Calvert-Lewin,2016/17,17,9,2,1.2222222222222223,2.0,2.1111111111111107,1.4,1.0,0.0,1,0.0,0.0
884,25,Giroud,2016/17,18,4,9,2.1111111111111107,1.0,1.3333333333333333,2.1111111111111107,1.0,3.0,7,2.8,5.433333333333331
1901,52,Afobe,2016/17,18,12,1,1.0,0.7777777777777778,1.5555555555555556,1.7777777777777777,1.0,2.333333333333333,1,3.6,1.8333333333333348
2471,67,Vokes,2016/17,18,14,15,1.5,0.8888888888888888,1.2,1.2222222222222223,1.0,2.333333333333333,4,1.8,2.200000000000001
2509,68,Gray,2016/17,18,14,15,1.5,0.8888888888888888,1.2,1.2222222222222223,2.0,3.6666666666666665,7,3.4,3.6666666666666656
2585,70,Barnes,2016/17,18,14,15,1.5,0.8888888888888888,1.2,1.2222222222222223,5.0,2.6666666666666665,2,2.0,3.1
3550,96,Batshuayi,2016/17,18,1,12,0.7777777777777778,1.0,1.7777777777777777,1.5555555555555556,1.0,1.0,1,1.0,5.181040781584063e-16
4475,121,Campbell,2016/17,18,17,10,1.8888888888888888,1.2222222222222223,2.0,1.7777777777777777,1.0,1.0,1,1.8,0.033333333333333215
5303,143,Lukaku,2016/17,18,7,16,1.2222222222222223,1.6666666666666667,2.0,1.2222222222222223,2.0,4.0,8,5.0,5.299999999999999
6100,164,Diomande,2016/17,18,20,3,1.2222222222222223,2.4444444444444446,1.7777777777777777,1.4444444444444444,1.0,1.3333333333333333,1,2.4,1.9666666666666657
6878,185,Ulloa,2016/17,18,16,7,1.6666666666666667,1.2222222222222223,1.2222222222222223,2.0,6.0,2.6666666666666665,1,2.0,5.1
6915,186,Okazaki,2016/17,18,16,7,1.6666666666666667,1.2222222222222223,1.2222222222222223,2.0,1.0,0.6666666666666666,1,2.2,2.0
7937,213,Christian Benteke,2016/17,18,17,10,1.8888888888888888,1.2222222222222223,2.0,1.7777777777777777,2.0,1.0,-1,4.2,4.100000000000001
7974,214,Sturridge,2016/17,18,2,13,3.125,1.0,0.625,2.1111111111111107,4.0,3.6666666666666665,6,3.2,3.7666666666666657
8088,217,Origi,2016/17,18,2,13,3.125,1.0,0.625,2.1111111111111107,2.0,6.0,5,6.6,6.166666666666665
8918,240,Bony,2016/17,18,13,2,1.0,3.125,2.1111111111111107,0.625,1.0,1.3333333333333333,1,3.8,2.233333333333333
8955,241,Iheanacho,2016/17,18,3,20,2.4444444444444446,1.2222222222222223,1.4444444444444444,1.7777777777777777,1.0,2.333333333333333,5,1.8,4.799999999999999
10075,272,Ibrahimovic,2016/17,18,6,18,1.5555555555555556,1.2222222222222223,0.8888888888888888,1.7777777777777777,12.0,12.666666666666664,15,9.4,15.866666666666667
10851,293,Stuani,2016/17,18,15,14,0.8888888888888888,1.5,1.2222222222222223,1.2,2.0,1.6666666666666667,2,1.2,2.8333333333333326
11574,313,Long,2016/17,18,8,5,1.7777777777777777,1.5555555555555556,2.4444444444444446,0.6666666666666666,1.0,1.0,0,1.0,1.566666666666667
12423,336,Crouch,2016/17,18,13,2,1.0,3.125,2.1111111111111107,0.625,1.0,1.3333333333333333,2,1.2,3.733333333333333
12460,337,Diouf,2016/17,18,13,2,1.0,3.125,2.1111111111111107,0.625,2.0,1.6666666666666667,2,2.2,3.8666666666666667
13089,354,Borini,2016/17,18,18,6,1.2222222222222223,1.5555555555555556,1.7777777777777777,0.8888888888888888,2.0,3.0,6,2.6,3.1
13126,355,Defoe,2016/17,18,18,6,1.2222222222222223,1.5555555555555556,1.7777777777777777,0.8888888888888888,5.0,2.6666666666666665,2,3.8,3.4333333333333336
14928,403,Kane,2016/17,18,5,8,1.5555555555555556,1.7777777777777777,0.6666666666666666,2.4444444444444446,2.0,2.6666666666666665,4,4.6,7.966666666666664
15002,405,Janssen,2016/17,18,5,8,1.5555555555555556,1.7777777777777777,0.6666666666666666,2.4444444444444446,1.0,2.333333333333333,1,3.4,1.4000000000000008
15742,425,Deeney,2016/17,18,10,17,1.2222222222222223,1.8888888888888888,1.7777777777777777,2.0,2.0,3.6666666666666665,8,3.4,4.8333333333333295
15779,426,Ighalo,2016/17,18,10,17,1.2222222222222223,1.8888888888888888,1.7777777777777777,2.0,2.0,2.0,2,1.6,3.2333333333333325
15853,428,Sinclair,2016/17,18,10,17,1.2222222222222223,1.8888888888888888,1.7777777777777777,2.0,2.0,1.3333333333333333,1,0.0,0.13333333333333333
16630,449,Rondón,2016/17,18,9,4,1.0,2.1111111111111107,2.1111111111111107,1.3333333333333333,1.0,6.666666666666668,2,4.8,11.866666666666667
17351,468,Carroll,2016/17,18,11,19,1.0,1.5555555555555556,2.1111111111111107,2.0,2.0,4.0,8,3.6,9.166666666666666
17729,478,Negredo,2016/17,18,15,14,0.8888888888888888,1.5,1.2222222222222223,1.2,12.0,5.0,1,5.8,5.066666666666666
18541,500,Llorente,2016/17,18,19,11,1.5555555555555556,1.0,2.0,2.1111111111111107,2.0,3.0,5,4.6,7.0
18801,507,Bastón,2016/17,18,19,11,1.5555555555555556,1.0,2.0,2.1111111111111107,1.0,2.0,1,1.8,2.933333333333333
19839,535,Fletcher,2016/17,18,11,19,1.0,1.5555555555555556,2.1111111111111107,2.0,1.0,1.0,1,1.0,1.9666666666666663
20334,549,Pérez,2016/17,18,4,9,2.1111111111111107,1.0,1.3333333333333333,2.1111111111111107,1.0,1.0,1,1.2,2.333333333333333
20949,567,Slimani,2016/17,18,16,7,1.6666666666666667,1.2222222222222223,1.2222222222222223,2.0,1.0,1.3333333333333333,2,2.8,2.5
21018,569,Mbokani,2016/17,18,20,3,1.2222222222222223,2.4444444444444446,1.7777777777777777,1.4444444444444444,2.0,3.0,2,2.6,4.133333333333332
21087,571,Robson-Kanu,2016/17,18,9,4,1.0,2.1111111111111107,2.1111111111111107,1.3333333333333333,1.0,1.0,1,1.0,0.20000000000000054
21224,575,Anichebe,2016/17,18,18,6,1.2222222222222223,1.5555555555555556,1.7777777777777777,0.8888888888888888,2.0,2.0,2,2.0,5.900000000000002
885,25,Giroud,2016/17,19,3,17,2.1,1.7,1.2,2.0,7.0,5.333333333333333,8,3.6,8.399999999999999
1902,52,Afobe,2016/17,19,10,20,1.2,1.4,1.4,2.1,1.0,2.6666666666666665,6,4.0,5.000000000000001
2472,67,Vokes,2016/17,19,11,18,1.7272727272727273,1.3,1.2727272727272727,1.8,4.0,2.0,1,1.8,1.5666666666666675
2510,68,Gray,2016/17,19,11,18,1.7272727272727273,1.3,1.2727272727272727,1.8,7.0,8.666666666666666,17,6.4,8.933333333333332
2586,70,Barnes,2016/17,19,11,18,1.7272727272727273,1.3,1.2727272727272727,1.8,2.0,6.0,11,4.0,6.866666666666667
3588,97,Costa,2016/17,19,1,14,1.0,1.1,1.6,2.2,6.0,4.666666666666667,6,6.8,8.633333333333333
4476,121,Campbell,2016/17,19,17,3,1.7,2.1,2.0,1.2,1.0,1.0,1,1.8,0.09999999999999988
5304,143,Lukaku,2016/17,19,7,19,1.3,1.3,2.0,1.8,8.0,4.0,2,5.2,6.7333333333333325
6101,164,Diomande,2016/17,19,19,7,1.3,1.3,1.8,2.0,1.0,1.3333333333333333,2,2.4,0.5666666666666655
6879,185,Ulloa,2016/17,19,15,12,1.6,1.1,1.3,2.1,1.0,2.6666666666666665,1,2.0,3.6666666666666656
6916,186,Okazaki,2016/17,19,15,12,1.6,1.1,1.3,2.1,1.0,1.0,1,2.0,3.0
7938,213,Christian Benteke,2016/17,19,17,3,1.7,2.1,2.0,1.2,-1.0,1.0,2,2.2,4.133333333333336
8089,217,Origi,2016/17,19,2,5,2.888888888888889,2.2,0.5555555555555556,1.4,5.0,2.6666666666666665,1,5.6,1.866666666666666
8883,239,Agüero,2016/17,19,5,2,2.2,2.888888888888889,1.4,0.5555555555555556,-1.0,4.333333333333333,2,4.2,10.366666666666664
8956,241,Iheanacho,2016/17,19,5,2,2.2,2.888888888888889,1.4,0.5555555555555556,5.0,2.333333333333333,1,1.8,3.6666666666666656
10040,271,Rashford,2016/17,19,6,16,1.6,0.9,0.9,1.3,1.0,0.6666666666666666,1,0.8,1.9999999999999991
10076,272,Ibrahimovic,2016/17,19,6,16,1.6,0.9,0.9,1.3,15.0,10.666666666666666,5,9.0,16.333333333333332
11575,313,Long,2016/17,19,9,8,1.6,1.1,2.4,2.1,0.0,2.6666666666666665,7,2.2,3.233333333333334
12424,336,Crouch,2016/17,19,14,1,1.1,1.0,2.2,1.6,2.0,4.333333333333333,10,3.0,4.933333333333334
12461,337,Diouf,2016/17,19,14,1,1.1,1.0,2.2,1.6,2.0,2.6666666666666665,4,2.2,5.033333333333333
13090,354,Borini,2016/17,19,18,11,1.3,1.7272727272727273,1.8,1.2727272727272727,6.0,3.333333333333333,2,2.6,4.133333333333334
13127,355,Defoe,2016/17,19,18,11,1.3,1.7272727272727273,1.8,1.2727272727272727,2.0,4.666666666666667,7,3.4,5.900000000000001
14038,379,Barrow,2016/17,19,20,10,1.4,1.2,2.1,1.4,1.0,1.0,1,1.4,2.600000000000001
14929,403,Kane,2016/17,19,4,13,1.8,1.3,0.8,1.8,4.0,7.333333333333332,16,5.2,11.999999999999998
15003,405,Janssen,2016/17,19,4,13,1.8,1.3,0.8,1.8,1.0,1.0,1,1.8,0.2333333333333344
15743,425,Deeney,2016/17,19,13,4,1.3,1.8,1.8,0.8,8.0,4.0,2,3.0,5.466666666666664
15780,426,Ighalo,2016/17,19,13,4,1.3,1.8,1.8,0.8,2.0,2.0,2,1.8,3.0999999999999988
15854,428,Sinclair,2016/17,19,13,4,1.3,1.8,1.8,0.8,1.0,1.3333333333333333,1,0.0,0.5666666666666668
16631,449,Rondón,2016/17,19,8,9,1.1,1.6,2.1,2.4,2.0,1.3333333333333333,1,4.6,4.833333333333336
17352,468,Carroll,2016/17,19,12,15,1.1,1.6,2.1,1.3,8.0,4.0,2,3.0,7.566666666666667
17390,469,Valencia,2016/17,19,7,19,1.3,1.3,2.0,1.8,2.0,2.0,2,1.6,3.6666666666666665
17730,478,Negredo,2016/17,19,16,6,0.9,1.6,1.3,0.9,1.0,6.0,5,4.4,7.233333333333333
18542,500,Llorente,2016/17,19,20,10,1.4,1.2,2.1,1.4,5.0,2.6666666666666665,1,4.6,7.566666666666666
20230,546,McBurnie,2016/17,19,20,10,1.4,1.2,2.1,1.4,1.0,1.0,1,0.0,1.3666666666666665
20335,549,Pérez,2016/17,19,3,17,2.1,1.7,1.2,2.0,1.0,1.3333333333333333,2,1.2,3.766666666666667
20950,567,Slimani,2016/17,19,15,12,1.6,1.1,1.3,2.1,2.0,4.0,9,4.2,4.833333333333333
21019,569,Mbokani,2016/17,19,19,7,1.3,1.3,1.8,2.0,2.0,2.0,2,2.6,4.299999999999999
21088,571,Robson-Kanu,2016/17,19,8,9,1.1,1.6,2.1,2.4,1.0,4.0,10,2.8,2.3666666666666667
21225,575,Anichebe,2016/17,19,18,11,1.3,1.7272727272727273,1.8,1.2727272727272727,2.0,1.6666666666666667,1,1.8,4.600000000000004
21857,595,Calvert-Lewin,2016/17,19,7,19,1.3,1.3,2.0,1.8,1.0,1.0,1,0.0,1.1333333333333335
886,25,Giroud,2016/17,20,5,9,2.3,2.1,1.4,1.2,8.0,10.0,15,6.4,13.999999999999998
1789,49,Callum Wilson,2016/17,20,9,5,2.1,2.3,1.2,1.4,2.0,3.0,6,3.2,4.433333333333334
2473,67,Vokes,2016/17,20,12,4,0.3333333333333333,1.9,1.1111111111111112,1.2,1.0,3.0,4,2.4,3.2666666666666675
2511,68,Gray,2016/17,20,12,4,0.3333333333333333,1.9,1.1111111111111112,1.2,17.0,8.333333333333334,1,5.8,8.266666666666666
2587,70,Barnes,2016/17,20,12,4,0.3333333333333333,1.9,1.1111111111111112,1.2,11.0,5.0,2,4.2,4.6000000000000005
3552,96,Batshuayi,2016/17,20,1,3,1.9,2.1,1.1,1.1,1.0,1.0,1,1.0,5.181040781584063e-16
3589,97,Costa,2016/17,20,1,3,1.9,2.1,1.1,1.1,6.0,4.666666666666667,2,4.8,8.033333333333333
4477,121,Campbell,2016/17,20,17,19,1.3,0.9,2.1,2.2,1.0,1.0,1,1.0,0.5666666666666665
5305,143,Lukaku,2016/17,20,7,10,1.4,1.4,2.1,1.7,2.0,7.0,11,5.0,11.133333333333333
6102,164,Diomande,2016/17,20,20,8,1.5,0.6,0.8,2.0,2.0,1.6666666666666667,2,1.6,1.4333333333333325
6880,185,Ulloa,2016/17,20,15,16,0.8,1.1,2.1,1.4,1.0,1.3333333333333333,2,2.2,3.5
6917,186,Okazaki,2016/17,20,15,16,0.8,1.1,2.1,1.4,1.0,1.3333333333333333,2,1.0,1.8333333333333333
6954,187,Musa,2016/17,20,15,16,0.8,1.1,2.1,1.4,1.0,1.0,1,1.0,0.566666666666667
7939,213,Christian Benteke,2016/17,20,17,19,1.3,0.9,2.1,2.2,2.0,0.6666666666666666,1,1.2,3.8333333333333353
7976,214,Sturridge,2016/17,20,2,18,2.0,1.5,1.5454545454545454,0.8,6.0,5.333333333333333,6,4.2,7.633333333333333
8090,217,Origi,2016/17,20,2,18,2.0,1.5,1.5454545454545454,0.8,1.0,2.333333333333333,1,4.0,1.2333333333333327
8884,239,Agüero,2016/17,20,4,12,1.9,0.3333333333333333,1.2,1.1111111111111112,2.0,2.6666666666666665,7,4.4,5.933333333333333
8957,241,Iheanacho,2016/17,20,4,12,1.9,0.3333333333333333,1.2,1.1111111111111112,1.0,2.333333333333333,1,1.8,5.3666666666666645
10041,271,Rashford,2016/17,20,6,13,1.5,0.6,1.1,2.0,1.0,2.0,4,1.4,4.933333333333334
10077,272,Ibrahimovic,2016/17,20,6,13,1.5,0.6,1.1,2.0,5.0,9.333333333333334,8,10.2,15.4
11576,313,Long,2016/17,20,10,7,1.4,1.4,1.7,2.1,7.0,2.6666666666666665,1,2.2,3.733333333333334
12425,336,Crouch,2016/17,20,11,14,1.3,1.5,1.8,0.8,10.0,6.0,6,4.0,7.900000000000001
12462,337,Diouf,2016/17,20,11,14,1.3,1.5,1.8,0.8,4.0,2.333333333333333,1,2.0,3.933333333333333
13091,354,Borini,2016/17,20,18,2,1.5,2.0,0.8,1.5454545454545454,2.0,3.333333333333333,2,2.6,4.833333333333334
13128,355,Defoe,2016/17,20,18,2,1.5,2.0,0.8,1.5454545454545454,7.0,7.333333333333332,13,5.6,8.933333333333335
14930,403,Kane,2016/17,20,3,1,2.1,1.9,1.1,1.1,16.0,7.333333333333332,2,5.2,9.066666666666665
15744,425,Deeney,2016/17,20,14,11,1.5,1.3,0.8,1.8,2.0,4.0,2,3.0,6.299999999999998
15781,426,Ighalo,2016/17,20,14,11,1.5,1.3,0.8,1.8,2.0,1.6666666666666667,1,1.8,2.4999999999999987
15855,428,Sinclair,2016/17,20,14,11,1.5,1.3,0.8,1.8,1.0,1.0,1,1.2,1.1
16632,449,Rondón,2016/17,20,8,20,0.6,1.5,2.0,0.8,1.0,2.6666666666666665,5,5.2,7.466666666666669
17353,468,Carroll,2016/17,20,13,6,0.6,1.5,2.0,1.1,2.0,3.6666666666666665,1,3.0,6.1000000000000005
17391,469,Valencia,2016/17,20,7,10,1.4,1.4,2.1,1.7,2.0,4.333333333333333,9,3.2,5.666666666666668
17731,478,Negredo,2016/17,20,16,15,1.1,0.8,1.4,2.1,5.0,2.6666666666666665,2,4.4,4.133333333333334
18543,500,Llorente,2016/17,20,19,17,0.9,1.3,2.2,2.1,1.0,2.333333333333333,1,2.2,6.866666666666667
20336,549,Pérez,2016/17,20,5,9,2.3,2.1,1.4,1.2,2.0,2.6666666666666665,5,2.0,6.233333333333333
20471,553,Bamford,2016/17,20,16,4,1.1,1.9,1.4,1.2,1.0,1.0,1,1.0,0.03333333333333335
21020,569,Mbokani,2016/17,20,20,8,1.5,0.6,0.8,2.0,2.0,2.0,2,2.6,3.199999999999999
21089,571,Robson-Kanu,2016/17,20,8,20,0.6,1.5,2.0,0.8,10.0,4.0,1,2.8,2.3666666666666667
21858,595,Calvert-Lewin,2016/17,20,7,10,1.4,1.4,2.1,1.7,1.0,1.0,1,0.0,0.3666666666666669
22450,620,Folivi,2016/17,20,14,11,1.5,1.3,0.8,1.8,0.0,0.0,1,0.0,0.0
887,25,Giroud,2016/17,21,4,20,2.4545454545454546,1.2727272727272727,1.2727272727272727,2.272727272727273,15.0,9.333333333333334,5,7.2,11.566666666666665
923,26,Welbeck,2016/17,21,4,20,2.4545454545454546,1.2727272727272727,1.2727272727272727,2.272727272727273,0.0,0.0,1,0.0,0.0
1790,49,Callum Wilson,2016/17,21,11,18,1.181818181818182,1.6363636363636365,1.5454545454545454,0.8181818181818182,6.0,3.0,1,2.2,4.3
1904,52,Afobe,2016/17,21,11,18,1.181818181818182,1.6363636363636365,1.5454545454545454,0.8181818181818182,6.0,2.6666666666666665,1,2.8,6.533333333333335
2474,67,Vokes,2016/17,21,10,13,1.6666666666666667,1.2727272727272727,1.1666666666666667,1.8181818181818181,4.0,2.0,1,2.2,2.833333333333334
2512,68,Gray,2016/17,21,10,13,1.6666666666666667,1.2727272727272727,1.1666666666666667,1.8181818181818181,1.0,6.666666666666668,2,5.8,7.099999999999999
