assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,10,391,100,100,6,57145,0,0,0,0,52.1,2,0,2,4.0,4.5,0,Federico,4.5,33,1,68.1,354,False,536.8,0,0,0,0,1980,,2017-12-09T14:01:16Z,45,1,0,0,57145.jpg,3.1,0,0,Fernández,4.3,False,33,a,16,80,91.0,69,353481,1553,212430,2521,1.0,15.3,Fernández,4
0,0,0,0,0,0,96306,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Stephen,0.0,0,0,0.0,355,False,0.0,0,0,0,0,0,Joined Hull City on 24/8,2017-08-24T12:31:13Z,45,0,0,0,96306.jpg,0.0,0,0,Kingsley,0.0,False,35,u,16,80,0.0,0,225,0,5910,0,0.0,0.0,Kingsley,0
0,2,258,100,100,7,97615,0,0,-1,1,34.2,0,0,2,2.3,2.8,1,Mike,2.8,15,0,39.3,356,False,267.4,0,0,0,0,1288,,2018-01-13T18:01:17Z,44,0,0,0,97615.jpg,3.3,0,0,van der Hoorn,0.5,False,5,a,16,80,90.0,53,36111,185,14309,379,0.6,12.0,van der Hoorn,2
1,7,516,100,100,8,149266,0,0,1,-1,73.6,1,0,2,3.0,3.5,0,Alfie,3.5,41,2,92.4,357,False,647.8,0,0,0,0,2520,,2018-02-17T13:01:19Z,51,0,0,0,149266.jpg,3.4,0,0,Mawson,3.8,False,6,a,16,80,199.0,94,260465,2855,118821,3250,0.7,18.4,Mawson,1
1,0,341,100,100,8,28654,0,0,0,0,206.0,0,0,2,0.5,1.0,0,Martin,1.0,37,0,55.0,358,False,245.2,0,0,0,0,2304,,2017-10-24T20:01:14Z,50,0,0,0,28654.jpg,2.6,0,0,Olsson,0.3,False,16,a,16,80,98.0,68,21391,38,25864,95,0.2,13.6,Olsson,4
0,0,45,100,100,1,11829,0,0,-4,4,80.5,0,0,3,0.0,0.5,0,Wayne,0.5,9,0,13.8,360,False,43.8,0,0,0,0,321,,2017-12-11T14:31:14Z,51,0,0,0,11829.jpg,1.2,0,0,Routledge,0.1,False,15,a,16,80,16.0,14,1478,2,5212,8,0.1,2.7,Routledge,1
0,0,25,100,0,3,15114,0,0,-1,1,5.0,0,0,3,-0.5,0.0,0,Leon,0.0,1,0,1.6,361,False,11.8,0,0,0,0,269,,2018-02-05T15:31:26Z,44,0,0,0,15114.jpg,2.3,0,0,Britton,0.1,False,7,a,16,80,0.0,9,4085,1,8704,9,0.0,2.0,Britton,1
0,0,1,0,0,0,96305,0,0,-2,2,0.1,0,0,3,0.0,0.0,0,Jay,0.0,0,0,0.0,362,False,0.2,0,0,0,0,17,Season-long loan to Wigan,2018-01-26T10:41:21Z,43,0,0,0,96305.jpg,0.5,0,0,Fulton,0.0,False,56,u,16,80,0.0,1,3701,1,4171,10,0.0,0.2,Fulton,1
1,6,213,100,100,4,76542,0,0,-1,1,244.8,0,0,3,5.3,5.8,2,Sung-yueng,5.8,18,1,54.6,363,False,193.2,0,0,0,0,1252,,2017-12-19T00:01:16Z,49,0,0,0,76542.jpg,2.9,0,0,Ki,0.4,False,4,a,16,80,109.0,46,26349,650,4493,692,1.2,9.4,Ki Sung-yueng,1
0,0,0,0,0,0,49195,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Jefferson,0.0,0,0,0.0,364,False,0.0,0,0,0,0,0,Joined Getafe in season-long loan deal,2017-08-25T16:01:13Z,49,0,0,0,49195.jpg,0.0,0,0,Montero,0.0,False,20,u,16,80,0.0,0,253,0,3028,0,0.0,0.0,Montero,0
1,0,201,0,0,4,49277,0,0,-3,3,180.0,0,0,3,0.0,0.0,0,Leroy,0.8,26,1,56.0,365,False,240.6,0,0,0,0,1394,Achilles injury - Unknown return date,2018-02-03T17:31:20Z,52,0,0,0,49277.jpg,2.0,0,0,Fer,0.2,False,8,i,16,80,139.0,41,17238,1,39578,34,0.2,7.9,Fer,5
1,0,121,100,100,3,21083,0,0,-1,1,156.5,0,0,3,1.5,2.0,1,Nathan,2.0,15,0,31.4,366,False,72.8,0,0,0,0,1012,,2017-07-12T10:31:11Z,44,0,0,0,21083.jpg,1.9,0,0,Dyer,0.3,False,12,a,16,80,87.0,33,25980,156,12931,266,0.5,7.5,Dyer,2
3,3,327,None,None,7,93464,0,0,-2,2,540.8,0,0,3,1.3,1.8,2,Tom,1.8,29,0,101.7,367,False,344.6,0,0,0,0,2022,,None,43,0,0,0,93464.jpg,2.4,0,0,Carroll,5.3,False,14,a,16,80,132.0,64,562058,1658,573333,1906,0.4,14.9,Carroll,3
0,0,0,0,0,0,111787,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Modou,0.0,0,0,0.0,368,False,0.0,0,0,0,0,0,Transferred to Reading,2017-08-05T09:07:57Z,50,0,0,0,111787.jpg,0.0,0,0,Barrow,0.0,False,17,u,16,80,0.0,0,51,0,267,0,0.0,0.0,Barrow,0
0,3,83,None,None,1,57586,0,0,-3,3,136.7,1,0,3,-0.2,0.3,1,Luciano,0.3,14,1,38.6,369,False,100.6,0,0,0,0,542,,None,47,0,0,0,57586.jpg,1.8,0,0,Narsingh,0.0,False,11,a,16,80,149.0,27,2832,13,4496,11,0.1,5.7,Narsingh,0
0,0,125,0,0,2,106899,0,0,-3,3,85.7,0,0,3,0.0,0.0,0,Roque,0.0,16,0,20.9,370,False,89.0,0,0,0,0,753,Season-long loan to Sevilla,2018-01-31T09:33:04Z,42,0,0,0,106899.jpg,1.6,0,0,Mesa,0.5,False,51,u,16,80,34.0,18,59399,14,65200,194,0.0,4.3,Mesa,3
1,0,45,0,0,0,169432,0,0,1,-1,30.4,0,0,4,0.0,0.0,0,Oliver,0.0,5,0,17.4,372,False,38.4,0,0,0,0,267,Season-long loan to Barnsley,2018-02-01T10:31:19Z,46,0,0,0,169432.jpg,1.5,0,0,McBurnie,2.6,False,62,u,16,80,105.0,16,255024,3,245104,1514,0.0,3.5,McBurnie,0
2,9,312,100,100,7,80146,0,0,4,-4,243.5,0,0,4,3.0,3.5,2,Jordan,3.5,37,5,132.2,373,False,412.0,0,0,0,0,2210,,2017-09-05T16:31:15Z,54,0,0,0,80146.jpg,3.1,0,0,Ayew,13.4,False,18,a,16,80,665.0,86,1193601,4259,582352,11587,0.6,15.9,Jordan Ayew,1
3,8,197,100,100,4,173879,0,0,-1,1,140.2,1,0,4,0.8,1.3,4,Tammy,1.3,28,4,88.8,374,False,219.2,0,0,0,0,1430,,2018-01-02T19:31:21Z,54,0,0,0,173879.jpg,3.1,0,0,Abraham,3.4,False,10,a,16,80,532.0,69,1304425,459,1308843,803,0.2,12.8,Abraham,0
2,2,159,100,100,1,45124,0,0,-2,2,108.3,0,0,3,-0.2,0.3,1,André,0.3,28,3,50.8,449,False,200.4,0,0,0,0,971,,2018-01-19T14:31:18Z,68,0,1,0,45124.jpg,2.4,0,0,Ayew,1.0,False,19,a,16,80,200.0,48,50103,29,99970,163,0.0,7.1,André Ayew,3
0,0,24,100,100,0,59940,0,0,-2,2,10.8,0,0,2,-0.5,0.0,0,Kyle,0.0,2,0,8.1,485,False,53.8,0,0,0,0,165,,2018-01-02T20:01:19Z,43,0,0,0,59940.jpg,1.3,0,0,Bartley,0.1,False,27,a,16,80,16.0,4,1256,5,5598,6,0.0,0.9,Bartley,1
0,3,233,None,None,4,74033,0,0,-3,3,115.4,1,0,3,5.0,5.5,2,Sam,5.5,23,3,54.1,519,False,276.0,0,0,0,0,1488,,None,47,0,0,0,74033.jpg,2.8,0,0,Clucas,0.8,False,17,a,16,80,151.0,58,63422,734,20599,1036,1.2,12.3,Clucas,1
0,0,83,0,0,2,171319,0,0,-7,7,135.0,0,0,3,0.0,0.0,0,Renato,0.0,10,0,27.0,535,False,71.8,0,0,0,0,699,Hamstring injury - Expected back 10 Mar,2018-01-27T16:31:18Z,43,0,0,0,171319.jpg,1.7,0,0,Sanches,0.2,False,35,i,16,80,64.0,20,170431,17,167429,78,0.0,4.7,Sanches,1
1,3,103,0,0,2,57001,0,0,-3,3,70.6,0,0,4,0.0,0.0,0,Wilfried,0.5,8,2,39.3,542,False,119.0,0,0,0,0,701,Ankle injury - Unknown return date,2018-02-03T19:01:21Z,57,0,0,0,57001.jpg,2.2,0,0,Bony,0.1,False,2,i,16,80,211.0,33,87613,5,87439,61,0.1,5.8,Bony,2
0,0,0,0,0,0,214225,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Joe,0.0,0,0,0.0,561,False,0.0,0,0,0,0,0,Season-long loan to Cheltenham,2018-01-31T09:33:58Z,40,0,0,0,214225.jpg,0.0,0,0,Rodon,0.1,False,61,u,16,80,0.0,0,5446,3,3735,24,0.0,0.0,Rodon,0
0,0,0,None,None,0,40346,0,0,0,0,0.0,0,0,1,-0.5,0.0,0,Erwin,0.0,0,0,0.0,576,False,0.0,0,0,0,0,0,,None,40,0,0,0,40346.jpg,0.0,0,0,Mulder,0.1,False,25,a,16,80,0.0,0,5838,28,2616,21,0.0,0.0,Mulder,0
0,0,3,None,None,0,192290,0,0,0,0,1.1,0,0,2,-0.5,0.0,0,Connor,0.0,1,0,0.2,598,False,1.0,0,0,0,0,25,,None,40,0,0,0,192290.jpg,1.0,0,0,Roberts,0.2,False,52,a,16,80,0.0,1,11664,63,4071,117,0.0,0.3,Roberts,0
0,2,62,100,100,1,19760,0,0,-2,2,65.9,0,0,4,1.3,0.8,0,Fernando,0.3,1,1,20.1,371,False,53.2,0,0,0,0,214,,2017-09-09T13:01:15Z,73,0,0,0,19760.jpg,1.4,0,0,Llorente,0.2,False,18,a,17,6,82.0,20,21741,44,25763,76,0.0,2.7,Llorente,1
0,2,499,100,100,12,37915,0,0,-1,1,0.1,0,0,1,6.3,5.8,7,Hugo,5.3,23,0,46.7,375,False,469.2,0,0,0,0,2340,,2018-01-19T13:01:18Z,54,0,0,0,37915.jpg,4.0,0,54,Lloris,8.3,False,1,a,17,6,0.0,104,292711,3210,543497,592,1.0,19.3,Lloris,0
0,0,17,100,100,0,39215,0,0,-2,2,0.0,0,0,1,1.0,0.5,0,Michel,0.0,1,0,1.9,376,False,19.0,0,0,0,0,90,,2017-11-18T12:31:16Z,48,0,0,0,39215.jpg,3.0,0,4,Vorm,0.1,False,13,a,17,6,0.0,3,7689,6,9416,14,0.0,0.6,Vorm,0
0,3,200,75,75,5,55605,0,0,-2,2,53.5,0,0,2,0.8,0.4,0,Toby,0.0,7,0,27.7,377,False,190.0,0,0,0,0,900,Leg injury - 75% chance of playing,2018-02-23T13:31:18Z,58,0,0,0,55605.jpg,3.8,0,0,Alderweireld,4.6,False,4,d,17,6,33.0,38,165839,52,651131,543,0.0,6.6,Alderweireld,3
0,0,91,100,100,2,38290,0,0,-1,1,101.5,0,0,2,1.0,0.5,0,Danny,0.0,7,0,24.6,378,False,89.2,0,0,0,0,448,,2018-01-02T23:01:18Z,64,0,0,0,38290.jpg,2.8,0,0,Rose,0.3,False,3,a,17,6,55.0,14,21527,82,35406,87,0.0,2.2,Rose,1
1,8,574,75,100,12,39194,0,0,0,0,184.2,0,0,2,3.8,4.5,0,Jan,4.0,24,0,91.3,380,False,574.6,0,0,0,0,2399,Ankle injury - 75% chance of playing,2018-02-25T11:31:24Z,60,0,0,0,39194.jpg,3.7,0,0,Vertonghen,9.3,False,5,d,17,6,152.0,100,572106,1927,548854,8900,0.7,16.7,Vertonghen,4
6,14,501,100,100,9,115556,0,0,2,-2,601.7,4,0,2,7.5,7.0,7,Ben,6.5,15,2,129.7,381,False,511.4,0,0,0,0,1783,,2017-10-14T13:31:14Z,57,0,0,0,115556.jpg,5.2,0,0,Davies,20.4,False,33,a,17,6,184.0,119,2266139,30891,1583755,1577,1.1,20.9,Davies,1
5,15,414,100,100,7,77794,0,0,-2,2,478.4,4,0,2,5.8,5.3,0,Kieran,4.8,16,0,88.8,382,False,357.0,0,0,0,0,1461,,2017-08-31T11:31:14Z,53,0,0,0,77794.jpg,4.8,0,0,Trippier,5.2,False,2,a,17,6,51.0,86,846720,4937,776804,4341,0.9,16.2,Trippier,1
1,0,386,None,None,13,93264,0,0,-3,3,228.2,0,0,3,3.5,3.0,3,Eric,2.5,22,0,98.0,384,False,493.4,0,0,0,0,2374,,None,47,0,0,0,93264.jpg,2.4,0,0,Dier,2.5,False,15,a,17,6,257.0,67,178540,780,260757,659,0.5,14.3,Dier,4
0,3,247,100,100,5,39104,0,0,-1,1,238.1,0,0,3,3.3,2.8,2,Mousa,2.3,16,0,52.0,385,False,209.8,0,0,0,0,1379,,2017-12-30T18:01:16Z,49,0,0,0,39104.jpg,1.8,0,0,Dembélé,1.5,False,19,a,17,6,73.0,38,88224,953,165332,289,0.5,7.8,Dembélé,5
3,0,84,100,100,3,62974,0,0,-2,2,186.0,0,0,3,3.0,2.5,3,Erik,2.0,5,0,45.9,386,False,72.0,0,0,0,0,385,,2018-01-25T14:01:17Z,63,0,0,0,62974.jpg,1.8,0,0,Lamela,0.1,False,11,a,17,6,205.0,27,12576,252,12484,97,0.3,4.3,Lamela,3
8,18,578,100,100,14,80607,0,0,-2,2,1099.7,2,0,3,6.3,5.8,6,Christian,5.3,21,7,254.6,387,True,718.8,0,0,0,0,2318,,2018-01-21T15:31:21Z,93,0,0,0,80607.jpg,5.4,0,0,Eriksen,16.1,False,23,a,17,6,725.0,145,1950065,11301,1967342,2932,0.6,15.6,Eriksen,0
10,7,383,100,100,12,108823,0,0,-6,6,733.8,2,0,3,4.0,3.5,3,Bamidele,3.0,22,5,200.9,388,False,522.6,0,0,0,0,2275,,2017-11-18T12:31:16Z,89,0,0,0,108823.jpg,4.5,0,0,Alli,12.2,False,20,a,17,6,751.0,122,1003440,2474,2092147,2589,0.3,13.7,Alli,5
0,1,67,100,100,1,54756,0,0,-2,2,47.6,0,0,3,4.0,3.5,3,Victor,3.0,3,1,17.7,389,False,85.4,0,0,0,0,273,,2018-01-02T20:01:19Z,48,0,0,0,54756.jpg,1.9,0,0,Wanyama,0.3,False,12,a,17,6,46.0,19,8305,216,42205,81,0.6,4.0,Wanyama,0
5,10,378,100,100,11,85971,0,0,1,-1,454.5,5,0,3,3.3,2.8,1,Heung-Min,2.3,12,8,173.9,390,False,487.8,0,0,0,0,1700,,2017-08-13T12:31:13Z,81,0,0,0,85971.jpg,4.6,0,0,Son,11.8,False,7,a,17,6,798.0,123,1452355,4577,882802,19252,0.3,15.2,Son,0
1,0,167,100,100,4,157668,0,0,-2,2,172.2,0,0,3,1.0,0.5,0,Harry,0.0,9,0,33.1,391,False,144.4,0,0,0,0,768,,2018-02-04T15:31:20Z,48,0,0,0,157668.jpg,1.9,0,0,Winks,0.1,False,29,a,17,6,14.0,31,28151,11,29665,17,0.0,6.5,Winks,0
1,0,194,100,100,6,45268,0,0,-2,2,311.6,0,0,3,1.3,0.8,0,Moussa,0.3,13,1,75.3,393,False,203.4,0,0,0,0,1097,,2017-09-09T17:01:15Z,53,0,0,0,45268.jpg,1.9,0,0,Sissoko,0.4,False,17,a,17,6,238.0,45,35752,42,44893,84,0.1,8.5,Sissoko,3
1,27,616,100,100,12,78830,1,-1,4,-4,379.8,7,0,4,5.5,5.0,6,Harry,4.5,23,24,335.6,394,True,987.8,0,0,0,0,2311,,2018-02-16T15:01:18Z,129,0,1,0,78830.jpg,6.4,0,0,Kane,46.0,False,10,a,17,6,1987.0,173,4143218,11583,3428168,2735,0.3,13.4,Kane,4
0,0,2,0,0,0,165990,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,395,False,0.0,0,0,0,0,1,Joined Fenerbahce on season-long loan,2017-09-08T16:01:14Z,74,0,0,0,165990.jpg,1.0,0,0,Janssen,0.1,False,9,u,17,6,0.0,1,974,1,8983,0,0.0,0.1,Janssen,0
0,0,33,None,None,1,158534,0,0,-5,5,21.0,0,0,2,1.0,0.5,0,Kyle,0.0,0,0,4.4,498,False,18.6,0,0,0,0,98,,None,40,0,0,0,158534.jpg,3.5,0,0,Walker-Peters,0.9,False,37,a,17,6,4.0,7,116945,391,133459,267,0.0,1.8,Walker-Peters,0
0,0,0,0,0,0,168763,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,511,False,0.0,0,0,0,0,0,Season-long loan to Sheffield United,2017-08-26T07:13:03Z,45,0,0,0,168763.jpg,0.0,0,0,Carter-Vickers,0.0,False,38,u,17,6,0.0,0,375,1,697,1,0.0,0.0,Carter-Vickers,0
0,5,411,100,100,10,173904,0,0,0,0,52.8,1,0,2,7.0,6.5,8,Davinson,6.0,14,0,53.4,520,False,395.0,0,0,0,0,1800,,2017-12-02T17:31:16Z,60,1,0,0,173904.jpg,3.5,1,0,Sánchez,0.7,False,6,a,17,6,87.0,76,75095,4372,53920,247,1.0,12.7,Sánchez,1
0,0,0,None,None,0,199404,0,0,0,0,0.0,0,0,3,1.0,0.5,0,Tashan,0.0,0,0,0.0,531,False,0.0,0,0,0,0,0,,None,45,0,0,0,199404.jpg,0.0,0,0,Oakley-Boothe,0.0,False,46,a,17,6,0.0,0,2031,8,1863,12,0.0,0.0,Oakley-Boothe,0
1,6,234,100,100,5,80226,0,0,-1,1,172.6,2,0,2,2.5,2.0,6,Serge,1.5,10,1,58.7,532,False,257.0,0,0,0,0,1067,,2018-02-04T15:31:20Z,59,0,0,0,80226.jpg,4.2,1,0,Aurier,0.5,False,24,a,17,6,157.0,54,98239,430,83865,127,0.3,9.2,Aurier,0
0,0,0,None,None,0,234908,0,0,0,0,0.0,0,0,2,1.0,0.5,0,Juan,0.0,0,0,0.0,534,False,0.0,0,0,0,0,0,,None,45,0,0,0,234908.jpg,0.0,0,0,Foyth,0.0,False,21,a,17,6,0.0,0,1786,10,1706,7,0.0,0.0,Foyth,0
0,2,26,None,None,1,102884,0,0,-3,3,0.0,0,0,1,1.0,0.5,0,Paulo,0.0,0,0,2.7,565,False,27.4,0,0,0,0,90,,None,42,0,0,0,102884.jpg,9.0,0,3,Gazzaniga,0.1,False,22,a,17,6,0.0,9,6519,24,5123,35,0.0,2.1,Gazzaniga,0
0,0,0,None,None,0,175941,0,0,0,0,0.0,0,0,1,1.0,0.5,0,Alfie,0.0,0,0,0.0,566,False,0.0,0,0,0,0,0,,None,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.1,False,41,a,17,6,0.0,0,5995,26,3377,28,0.0,0.0,Whiteman,0
0,0,3,100,100,0,95715,0,0,0,0,1.8,0,0,3,1.3,0.8,1,Lucas,0.3,0,0,0.6,617,False,4.0,0,0,0,0,24,,2018-02-10T12:31:19Z,80,0,0,0,95715.jpg,1.0,0,0,Rodrigues Moura da Silva,0.1,False,27,a,17,6,0.0,1,10519,244,4574,284,0.0,0.1,Lucas Moura,0
3,3,193,None,None,5,73426,0,0,-2,2,203.2,0,0,4,0.8,0.3,0,Andre,0.8,25,4,90.0,92,False,204.2,0,0,0,0,1253,,None,63,0,0,0,73426.jpg,2.5,0,0,Gray,1.4,False,18,a,18,57,509.0,66,251103,218,294722,874,0.1,10.5,Gray,1
0,0,37,0,0,3,89085,0,0,-3,3,26.0,0,0,3,0.0,0.0,0,Nathaniel,0.0,7,0,19.6,112,False,77.4,0,0,0,0,429,Knee injury - Unknown return date,2017-09-23T14:01:15Z,42,0,0,0,89085.jpg,2.4,0,0,Chalobah,0.7,False,14,i,18,57,93.0,12,129073,53,202974,162,0.0,2.9,Chalobah,1
0,0,82,0,0,1,103127,0,0,0,0,5.6,0,0,2,0.0,0.0,0,Molla,0.0,8,1,14.5,197,False,98.0,0,0,0,0,438,Left out of Watford's 25-man squad for the second half of the season. - Unknown return date,2018-01-20T18:01:16Z,45,0,0,0,103127.jpg,3.2,0,0,Wagué,0.0,False,13,n,18,57,41.0,19,4943,5,4169,21,0.0,4.2,Wagué,0
0,0,0,0,0,0,56827,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Costel,0.0,0,0,0.0,396,False,0.0,0,0,0,0,0,Season-long loan to Deportivo La Coruña,2017-09-05T09:37:07Z,45,0,0,0,56827.jpg,0.0,0,0,Pantilimon,0.1,False,30,u,18,57,0.0,0,292,3,5211,5,0.0,0.0,Pantilimon,0
0,4,386,100,75,5,18656,0,0,0,0,0.2,0,0,1,0.0,-0.4,0,Heurelho,0.0,39,0,45.1,397,False,452.4,0,0,0,0,2038,,2018-02-24T16:31:20Z,45,0,0,0,18656.jpg,2.7,0,61,Gomes,1.4,False,1,a,18,57,0.0,62,132228,114,157952,234,0.0,13.8,Gomes,0
0,0,35,0,0,1,37742,0,0,-3,3,0.9,0,0,2,0.0,0.0,0,Younes,0.0,3,0,5.0,398,False,47.4,0,0,0,0,151,Lack of match fitness - Expected back 03 Mar,2017-09-09T13:01:15Z,42,0,0,0,37742.jpg,3.5,0,0,Kaboul,0.1,False,4,i,18,57,2.0,7,3483,2,23140,10,0.0,1.7,Kaboul,0
0,0,4,0,0,0,41338,0,0,-1,1,0.2,0,0,2,0.0,0.0,0,Craig,0.0,0,0,0.3,399,False,2.4,0,0,0,0,19,Knee injury - Unknown return date,2017-08-26T17:31:14Z,44,0,0,0,41338.jpg,1.0,0,0,Cathcart,0.0,False,15,i,18,57,0.0,1,315,4,1118,3,0.0,0.2,Cathcart,0
0,0,188,100,100,4,41945,0,0,-2,2,23.8,0,0,2,3.3,2.8,6,Sebastian,3.3,17,0,27.0,400,False,195.8,0,0,0,0,1053,,2017-11-19T16:01:15Z,43,0,0,0,41945.jpg,2.1,0,0,Prödl,0.2,False,5,a,18,57,50.0,31,14705,641,30448,72,0.8,7.2,Prödl,4
3,4,292,100,100,4,40868,0,0,-2,2,447.6,0,0,2,3.8,3.3,7,José,3.8,31,0,88.7,401,False,353.0,0,0,0,0,1571,,2018-01-20T18:01:16Z,48,0,0,0,40868.jpg,2.6,0,0,Holebas,0.4,False,25,a,18,57,84.0,50,52401,933,63208,94,0.8,10.4,Holebas,4
0,0,129,100,75,2,52153,0,0,-2,2,32.5,0,0,2,0.0,-0.4,0,Miguel,0.0,12,1,24.4,402,False,161.4,0,0,0,0,704,,2018-02-24T16:31:20Z,43,0,0,0,52153.jpg,2.2,1,0,Britos,0.5,False,3,a,18,57,51.0,20,115161,6,145100,21,0.0,4.7,Britos,3
0,1,355,0,0,5,85624,0,0,0,0,51.3,1,0,2,0.0,0.0,0,Christian,1.3,40,2,71.3,403,False,557.0,0,0,0,0,2039,Hamstring injury - Expected back 03 Mar,2018-02-05T20:01:22Z,45,1,0,0,85624.jpg,2.4,0,0,Kabasele,0.8,False,27,i,18,57,103.0,58,202146,8,167923,906,0.3,12.9,Kabasele,4
1,3,243,100,100,1,52940,0,0,-2,2,145.3,2,0,2,3.5,3.0,5,Daryl,3.5,26,3,65.8,404,False,335.6,0,0,0,0,1205,,2017-09-09T13:01:15Z,48,0,0,0,52940.jpg,2.9,0,0,Janmaat,0.5,False,2,a,18,57,176.0,44,39651,726,30846,149,0.7,9.2,Janmaat,2
0,2,238,100,100,4,20145,0,0,1,-1,19.9,1,0,2,4.3,3.8,8,Adrian,4.3,27,0,40.2,405,False,292.0,0,0,0,0,1389,,2017-07-20T08:31:12Z,41,0,0,0,20145.jpg,2.2,0,0,Mariappa,4.8,False,6,a,18,57,91.0,39,423536,9997,350249,578,1.0,9.5,Mariappa,2
0,0,0,0,0,0,231172,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Brandon,0.0,0,0,0.0,406,False,0.0,0,0,0,0,0,Joined Dundee United on loan from 5/1 until the end of the season,2018-01-05T13:31:17Z,39,0,0,0,231172.jpg,0.0,0,0,Mason,1.5,False,32,u,18,57,0.0,0,88964,34,92891,233,0.0,0.0,Mason,0
1,9,305,100,75,5,54484,0,0,-2,2,236.1,1,0,2,0.3,-0.2,1,Francisco,0.3,22,0,53.5,407,False,242.6,0,0,0,0,1248,,2018-02-24T16:31:20Z,43,0,0,0,54484.jpg,3.3,0,0,Femenía Far,1.2,False,21,a,18,57,54.0,52,484607,568,466569,173,0.1,12.1,Kiko Femenía,2
2,3,300,0,0,6,43250,0,0,0,0,464.8,1,0,3,0.0,0.0,0,Tom,0.8,33,1,92.1,408,False,332.2,0,0,0,0,1900,Hamstring injury - Expected back 03 Mar,2018-01-31T22:31:17Z,50,0,1,0,43250.jpg,2.5,1,0,Cleverley,0.4,False,8,i,18,57,124.0,58,102380,4,100132,174,0.2,11.6,Cleverley,1
1,0,132,None,None,2,38439,0,0,-7,7,112.2,0,0,3,2.3,1.8,2,Etienne,2.3,13,1,38.5,409,False,158.0,0,0,0,0,727,,None,48,0,0,0,38439.jpg,2.1,0,0,Capoue,1.2,False,29,a,18,57,114.0,29,40362,63,296713,88,0.5,6.0,Capoue,2
0,0,0,0,0,0,21123,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Valon,0.0,0,0,0.0,410,False,0.0,0,0,0,0,0,Transferred to Udinese,2017-08-18T06:53:00Z,45,0,0,0,21123.jpg,0.0,0,0,Behrami,0.1,False,None,u,18,57,0.0,0,643,0,9964,2,0.0,0.0,Behrami,0
0,0,0,0,0,0,88935,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,411,False,0.0,0,0,0,0,0,Transferred to Feyenoord,2017-08-02T07:36:23Z,50,0,0,0,88935.jpg,0.0,0,0,Berghuis,0.0,False,None,u,18,57,0.0,0,39,0,238,0,0.0,0.0,Berghuis,0
0,0,11,0,0,1,44604,0,0,0,0,46.5,0,0,3,0.0,0.0,0,Nordin,0.0,3,0,8.0,412,False,22.8,0,0,0,0,198,Season-long loan to Leganés,2017-09-05T09:38:10Z,50,0,0,0,44604.jpg,2.0,0,0,Amrabat,0.0,False,7,u,18,57,10.0,6,3626,0,7637,0,0.0,1.2,Amrabat,0
0,0,0,0,0,0,173514,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Isaac,0.0,0,0,0.0,413,False,0.0,0,0,0,0,0,Season-long loan to Malaga,2018-01-31T17:01:18Z,53,0,0,0,173514.jpg,0.0,0,0,Success,0.0,False,10,u,18,57,0.0,0,877,0,3043,2,0.0,0.0,Success,0
3,16,539,100,100,7,121599,1,-1,5,-5,477.9,1,0,3,4.3,3.8,3,Abdoulaye,4.3,46,7,158.4,414,False,707.6,0,0,0,0,2430,,2017-12-16T16:01:15Z,55,0,0,0,121599.jpg,4.2,0,0,Doucouré,15.3,False,16,a,18,57,394.0,114,1991053,7943,1283985,5250,0.8,20.7,Doucouré,7
2,0,161,100,100,0,61566,0,0,-2,2,245.0,0,0,3,3.0,2.5,1,Roberto,3.0,20,2,63.9,415,False,169.6,0,0,0,0,895,,2017-12-30T15:01:18Z,58,0,0,0,61566.jpg,1.8,0,0,Pereyra,0.1,False,37,a,18,57,226.0,42,5346,78,12913,45,0.5,7.2,Pereyra,2
1,3,89,75,75,2,108413,0,0,-4,4,104.8,1,0,3,0.0,-0.4,0,Will,0.0,6,2,30.3,416,False,123.4,0,0,0,0,323,Hamstring injury - 75% chance of playing,2017-12-16T14:01:15Z,46,0,0,0,108413.jpg,5.2,0,0,Hughes,0.2,False,19,d,18,57,74.0,26,64660,10,73664,38,0.0,5.7,Hughes,0
