,round,team_rank,opponent_team_rank,opp_pot,concede_pot,prev_points,form_points,ict_form,total_points,Predicted,Prediction_Error
6821,2,3,9,1.7,0.7,8.0,6.666666666666668,1.8000000000000005,6,7.3,1.2999999999999998
5601,2,6,15,1.125,0.75,2.0,3.0,7.93333333333333,2,4.8,2.8
20016,2,11,4,1.875,0.75,1.0,1.3333333333333333,1.7666666666666655,1,2.0,1.0
1110,2,14,7,2.0,1.9166666666666667,1.0,-0.3333333333333333,1.6000000000000008,0,-0.2,0.2
6438,2,15,11,1.4545454545454546,1.9090909090909087,0.0,2.333333333333333,2.700000000000003,1,4.4,3.4000000000000004
1899,2,12,7,0.6666666666666666,1.5,1.0,4.0,2.333333333333333,6,6.3,0.2999999999999998
13339,1,13,2,1.0,1.5,1.0,0.0,0.0,1,0.4,0.6
5205,1,18,15,1.6666666666666667,0.25,1.0,3.0,2.4666666666666663,2,5.6,3.5999999999999996
4556,2,4,5,1.125,0.375,3.0,2.0,3.033333333333333,2,2.6,0.6000000000000001
18765,2,18,11,1.7272727272727273,1.8,1.0,2.6666666666666665,1.2000000000000004,1,4.5,3.5
4864,2,18,13,1.0,1.8181818181818181,0.0,1.0,2.166666666666666,2,3.0,1.0
2859,1,11,18,0.4,1.2,1.0,2.6666666666666665,2.166666666666667,6,6.0,0.0
13258,3,17,20,1.1052631578947372,1.8947368421052635,6.0,7.666666666666668,4.300000000000002,15,10.2,4.800000000000001
8302,2,4,1,2.0,1.1428571428571428,2.0,1.3333333333333333,2.9333333333333336,0,1.1,1.1
5702,3,18,13,1.3333333333333333,2.1578947368421053,1.0,2.0,3.4333333333333367,0,3.6,3.6
1157,1,8,1,4.2,2.0,2.0,2.6666666666666665,3.4,0,1.9,1.9
6430,2,16,18,1.4285714285714286,2.5714285714285716,1.0,0.3333333333333333,3.833333333333334,-1,1.8,2.8
20735,1,4,7,1.0,1.0,6.0,6.666666666666668,6.633333333333334,8,7.6,0.40000000000000036
5201,1,13,19,0.0,0.0,0.0,4.0,1.7666666666666666,6,8.7,2.6999999999999993
122,2,5,18,0.7777777777777778,0.7777777777777778,8.0,5.0,2.3999999999999995,5,6.3,1.2999999999999998
3213,1,8,2,3.0,4.0,6.0,4.0,2.8333333333333326,0,2.5,2.5
97,2,19,14,1.3,1.3,1.0,2.6666666666666665,4.2,1,4.7,3.7
5178,2,20,4,2.4166666666666665,1.4166666666666667,1.0,4.333333333333333,2.9000000000000017,11,5.5,5.5
8323,3,3,11,0.8947368421052632,1.1764705882352942,6.0,3.0,2.633333333333335,2,3.4,1.4
3967,3,16,1,2.0,1.6666666666666667,1.0,1.0,1.1666666666666676,1,0.9,0.09999999999999998
11017,1,10,13,1.0,2.0,0.0,0.0,0.0,2,2.1,0.10000000000000009
20656,3,18,11,0.875,1.8823529411764703,2.0,3.333333333333333,1.866666666666668,6,5.2,0.7999999999999998
9474,3,5,16,1.3529411764705883,0.8666666666666667,6.0,6.0,2.033333333333333,6,8.0,2.0
5197,3,16,7,0.6428571428571429,1.2857142857142858,2.0,3.333333333333333,2.5,6,4.9,1.0999999999999996
16943,3,11,14,1.8571428571428568,1.8571428571428568,1.0,1.6666666666666667,2.1666666666666665,4,3.3,0.7000000000000002
28,1,16,2,2.5,2.5,0.0,0.0,0.0,0,0.0,0.0
22386,3,7,17,1.3888888888888888,1.7777777777777777,0.0,0.0,0.0,1,2.3,1.2999999999999998
11165,1,14,15,0.6666666666666666,2.0,0.0,0.0,0.0,1,2.4,1.4
3959,2,17,12,1.2727272727272727,2.090909090909091,1.0,1.0,1.9333333333333345,1,2.4,1.4
6699,2,11,13,1.181818181818182,2.0,1.0,1.3333333333333333,3.100000000000001,2,3.0,1.0
6487,3,11,8,1.1578947368421053,1.8333333333333333,1.0,2.333333333333333,1.7666666666666668,5,3.9,1.1
12710,1,11,15,0.6,1.2,1.0,3.333333333333333,5.233333333333332,2,6.1,4.1
13401,3,16,18,1.6428571428571428,2.2142857142857144,1.0,0.3333333333333333,0.8000000000000002,0,2.1,2.1
2929,3,1,16,1.0769230769230769,1.0,1.0,0.0,0.0,1,2.2,1.2000000000000002
5539,2,1,20,0.5384615384615384,0.6923076923076923,2.0,3.6666666666666665,5.633333333333333,6,6.9,0.9000000000000004
12664,3,20,1,2.333333333333333,1.5555555555555556,1.0,3.6666666666666665,3.8333333333333335,0,4.1,4.1
15302,2,14,12,2.090909090909091,1.8181818181818181,5.0,4.0,3.4000000000000004,6,4.5,1.5
2866,2,8,2,2.5,1.4,1.0,1.3333333333333333,1.1000000000000003,1,1.6,0.6000000000000001
1866,1,20,2,2.75,2.75,0.0,0.0,0.0,0,-0.2,0.2
3944,1,1,15,0.0,1.0,5.0,0.0,0.0,15,1.0,14.0
5896,1,8,18,0.7142857142857143,1.8333333333333333,3.0,2.0,5.366666666666666,1,3.7,2.7
5542,3,18,7,2.2,1.933333333333333,0.0,1.3333333333333333,1.8666666666666665,2,2.2,0.20000000000000018
9096,2,6,5,1.25,0.75,2.0,4.0,4.966666666666667,8,5.3,2.7
4880,1,6,17,1.0,2.2,1.0,3.0,0.7000000000000005,7,6.2,0.7999999999999998
41,2,7,19,1.0,1.4444444444444444,2.0,3.6666666666666665,4.033333333333334,9,6.6,2.4000000000000004
18264,3,8,19,1.0,1.4210526315789471,1.0,0.0,0.0,2,2.4,0.3999999999999999
190,1,4,5,1.5,1.6666666666666667,2.0,3.6666666666666665,3.333333333333333,2,4.9,2.9000000000000004
12025,3,9,18,0.6428571428571429,1.4285714285714286,1.0,3.0,2.1999999999999993,6,6.2,0.20000000000000018
4526,1,8,3,0.5,0.0,1.0,4.333333333333333,3.1333333333333333,6,6.6,0.5999999999999996
30,1,12,3,1.3333333333333333,1.6666666666666667,6.0,4.333333333333333,4.333333333333333,7,3.8,3.2
5176,2,20,10,1.2727272727272727,1.5454545454545454,0.0,0.6666666666666666,2.700000000000001,1,2.0,1.0
7398,1,3,13,1.4,1.5,2.0,5.333333333333333,4.833333333333333,7,8.0,1.0
10306,3,19,5,1.6923076923076923,1.2857142857142858,1.0,1.3333333333333333,2.733333333333333,1,1.8,0.8
1178,2,10,14,0.75,1.125,10.0,7.666666666666668,7.100000000000001,6,8.0,2.0
14335,2,4,13,1.3,0.8,1.0,4.0,3.033333333333333,10,6.9,3.0999999999999996
20658,3,17,7,1.0555555555555556,1.7777777777777777,2.0,5.0,4.000000000000001,7,6.7,0.2999999999999998
89,2,4,9,1.0,1.3333333333333333,1.0,3.333333333333333,3.233333333333333,9,5.5,3.5
7491,2,8,10,1.3,1.6,0.0,0.0,0.0,0,1.7,1.7
12019,2,9,19,1.7272727272727273,2.363636363636364,6.0,2.6666666666666665,2.5333333333333328,2,3.3,1.2999999999999998
544,1,19,3,0.75,1.75,9.0,4.0,2.5666666666666664,2,2.5,0.5
6464,1,18,4,2.6666666666666665,1.5,1.0,1.0,2.2,1,1.0,0.0
3951,3,2,5,1.8571428571428568,1.0,2.0,3.0,1.6999999999999993,1,4.1,3.0999999999999996
1100,2,10,3,2.0,1.2857142857142858,0.0,2.0,4.199999999999998,0,2.8,2.8
852,3,12,18,0.7142857142857143,1.4285714285714286,2.0,1.0,2.6333333333333298,0,3.0,3.0
9424,2,6,18,1.2222222222222223,0.8888888888888888,2.0,3.333333333333333,4.366666666666666,7,6.0,1.0
5525,1,1,15,1.2,0.6,6.0,3.6666666666666665,4.133333333333333,3,4.7,1.7000000000000002
9466,2,6,16,1.3333333333333333,1.0,2.0,3.0,3.333333333333334,6,5.3,0.7000000000000002
17661,2,20,19,1.0833333333333333,1.5,6.0,4.333333333333333,1.5666666666666662,6,5.9,0.09999999999999964
3215,1,5,17,1.6666666666666667,3.333333333333333,2.0,0.6666666666666666,2.5333333333333323,0,2.0,2.0
2480,2,12,3,2.0,1.2222222222222223,6.0,2.333333333333333,1.933333333333333,1,1.1,0.10000000000000009
7204,2,9,15,0.9,1.7,2.0,3.0,1.5333333333333332,1,5.5,4.5
15125,3,10,8,0.6,0.6875,11.0,6.666666666666668,4.766666666666667,7,5.9,1.0999999999999996
1503,2,15,6,0.7777777777777778,2.333333333333333,0.0,2.6666666666666665,2.533333333333332,6,4.5,1.5
6202,1,13,5,2.25,3.75,6.0,2.333333333333333,2.4,1,0.9,0.09999999999999998
9422,2,6,16,1.5,1.25,1.0,3.6666666666666665,4.3,2,6.4,4.4
95,2,17,5,1.5555555555555556,1.1111111111111112,2.0,4.666666666666667,2.8000000000000007,6,6.1,0.09999999999999964
4567,1,13,4,2.0,1.3333333333333333,7.0,3.0,3.4666666666666672,1,1.6,0.6000000000000001
2038,1,13,2,0.5,1.0,6.0,3.0,2.5,1,2.5,1.5
4565,1,7,20,1.0,1.0,6.0,0.0,0.0,1,0.7,0.30000000000000004
11873,2,9,7,1.25,1.6666666666666667,4.0,3.333333333333333,3.1666666666666656,4,3.9,0.10000000000000009
2833,3,8,1,3.571428571428572,1.7857142857142858,3.0,1.3333333333333333,2.366666666666668,0,-0.1,0.1
2861,2,9,7,1.8571428571428568,1.2857142857142858,1.0,3.0,1.4333333333333338,2,4.6,2.5999999999999996
5986,3,10,9,0.6428571428571429,1.8571428571428568,0.0,1.0,2.0000000000000004,1,2.8,1.7999999999999998
2089,2,13,15,0.625,0.8571428571428571,7.0,3.333333333333333,7.2666666666666675,2,3.4,1.4
2525,2,16,10,1.75,2.25,0.0,0.6666666666666666,2.266666666666667,1,1.9,0.8999999999999999
15310,3,10,8,0.6,0.6875,15.0,6.666666666666668,5.966666666666666,3,4.1,1.0999999999999996
8430,3,4,16,1.4444444444444444,1.1875,0.0,6.666666666666668,6.799999999999996,14,10.6,3.4000000000000004
4289,1,9,11,1.0,1.0,1.0,0.0,0.0,1,1.6,0.6000000000000001
6504,2,11,12,0.75,1.4545454545454546,2.0,1.3333333333333333,2.4,1,2.8,1.7999999999999998
16233,3,8,7,2.0714285714285716,2.0,1.0,1.3333333333333333,4.6,1,1.7,0.7
6252,2,15,1,1.181818181818182,1.4545454545454546,6.0,2.333333333333333,3.333333333333333,0,1.0,1.0
6385,1,12,6,2.333333333333333,3.0,7.0,2.0,1.4999999999999998,-1,0.3,1.3
6482,3,13,3,2.2142857142857144,2.2857142857142856,6.0,2.333333333333333,2.5999999999999983,0,0.7,0.7
3242,2,4,6,2.5,2.0,6.0,5.333333333333333,2.2,1,5.3,4.3
11935,1,12,17,0.8333333333333334,2.0,2.0,3.0,1.533333333333334,2,5.7,3.7
2129,2,10,16,1.0,1.8888888888888888,1.0,0.6666666666666666,1.166666666666668,1,2.8,1.7999999999999998
1828,1,20,1,3.6666666666666665,2.333333333333333,1.0,1.0,6.133333333333333,0,-0.4,0.4
4259,1,9,7,1.75,1.0,1.0,3.6666666666666665,4.933333333333334,2,5.3,3.3
182,1,8,18,1.0,0.5,9.0,3.6666666666666665,4.466666666666666,2,3.8,1.7999999999999998
872,2,12,16,0.8181818181818182,1.181818181818182,1.0,4.0,3.6333333333333337,6,7.1,1.0999999999999996
17655,2,18,6,1.5555555555555556,1.7777777777777777,8.0,3.6666666666666665,3.1666666666666665,1,2.3,1.2999999999999998
15271,3,8,7,2.0714285714285716,2.0,2.0,1.3333333333333333,0.8666666666666658,1,1.8,0.8
5983,2,8,2,2.8571428571428568,2.142857142857143,8.0,5.0,4.966666666666668,0,3.0,3.0
9182,3,6,7,1.1875,0.75,2.0,4.0,3.0,4,5.7,1.7000000000000002
13438,3,16,12,0.6153846153846154,2.0714285714285716,1.0,4.0,3.4333333333333336,1,6.5,5.5
4897,2,7,2,1.2,1.7,1.0,2.333333333333333,4.066666666666666,0,3.1,3.1
1454,2,3,15,0.875,0.875,3.0,3.6666666666666665,3.6333333333333333,2,6.0,4.0
1487,3,4,20,0.5,0.7142857142857143,0.0,0.6666666666666666,1.9666666666666663,1,3.9,2.9
905,1,9,15,1.1666666666666667,1.1666666666666667,6.0,2.6666666666666665,1.6333333333333335,1,3.4,2.4
4480,1,7,20,1.0,1.0,8.0,0.0,0.0,1,-0.1,1.1
7106,2,4,17,1.0909090909090908,0.8,1.0,2.0,5.999999999999997,1,4.3,3.3
18506,2,18,2,2.0,0.8,0.0,0.6666666666666666,4.266666666666667,1,0.8,0.19999999999999996
456,2,13,6,1.1666666666666667,1.5,0.0,1.0,5.066666666666666,1,1.9,0.8999999999999999
7461,2,9,7,0.75,1.375,1.0,-0.3333333333333333,1.133333333333334,-2,0.6,2.6
15167,3,15,9,1.7058823529411764,1.9411764705882355,1.0,0.6666666666666666,4.233333333333332,1,1.1,0.10000000000000009
17758,1,7,18,1.6,0.6,6.0,2.6666666666666665,2.2,1,3.7,2.7
466,1,19,14,1.0,2.0,1.0,0.6666666666666666,2.1333333333333333,1,2.3,1.2999999999999998
2851,2,1,19,1.181818181818182,1.0,6.0,4.666666666666667,2.566666666666668,7,6.6,0.40000000000000036
133,2,6,3,1.8181818181818181,1.0909090909090908,1.0,1.6666666666666667,1.0000000000000009,3,2.5,0.5
1580,2,3,12,1.0,0.7777777777777778,2.0,6.333333333333332,4.433333333333335,2,9.5,7.5
2185,2,9,19,0.5833333333333334,1.3333333333333333,0.0,1.0,2.066666666666667,2,4.1,2.0999999999999996
838,2,10,20,0.0,1.0,0.0,2.0,3.733333333333333,5,5.7,0.7000000000000002
9186,3,5,18,0.8888888888888888,0.7222222222222222,10.0,5.0,4.233333333333333,1,5.2,4.2
7372,2,12,3,1.5555555555555556,1.25,2.0,1.6666666666666667,3.8666666666666663,2,1.7,0.30000000000000004
2176,3,12,16,1.5,1.3846153846153846,1.0,1.0,0.3333333333333326,1,3.1,2.1
2797,1,5,6,1.75,2.333333333333333,6.0,4.0,4.933333333333335,1,3.5,2.5
520,1,19,4,2.0,1.2,2.0,1.3333333333333333,3.733333333333333,1,1.2,0.19999999999999996
2061,3,11,19,1.6153846153846154,1.25,2.0,1.6666666666666667,2.566666666666668,2,3.7,1.7000000000000002
9198,1,7,4,1.8,1.4,0.0,0.0,0.0,0,0.9,0.9
13341,1,17,1,3.0,2.0,1.0,1.0,1.8666666666666665,1,0.5,0.5
2864,2,8,11,1.2,1.5555555555555556,1.0,3.0,2.6333333333333333,2,5.2,3.2
4561,3,3,13,1.2857142857142858,0.7142857142857143,7.0,3.333333333333333,4.066666666666666,2,3.4,1.4
18488,1,18,6,0.0,2.0,0.0,0.0,0.0,1,1.6,0.6000000000000001
3289,3,3,5,1.7692307692307692,0.6923076923076923,5.0,6.333333333333332,5.466666666666668,0,7.0,7.0
5247,2,20,15,0.8333333333333334,1.5,0.0,1.3333333333333333,1.1999999999999995,2,3.9,1.9
3939,1,19,7,2.0,2.0,0.0,0.0,0.0,2,0.8,1.2
15954,1,12,3,2.0,3.0,1.0,1.3333333333333333,2.266666666666667,1,1.5,0.5
7466,2,10,7,1.5,1.5833333333333333,1.0,1.0,2.9333333333333336,1,1.8,0.8
7397,1,3,13,0.6,0.25,7.0,3.6666666666666665,4.433333333333334,2,4.3,2.3
16236,3,8,10,1.5,1.8666666666666667,6.0,3.0,3.4,1,2.8,1.7999999999999998
1807,1,20,16,0.8333333333333334,1.8,1.0,1.3333333333333333,2.9,1,3.4,2.4
462,1,15,8,1.0,1.0,0.0,0.0,0.0,2,1.6,0.3999999999999999
13244,2,17,12,1.3333333333333333,2.25,1.0,0.3333333333333333,2.733333333333333,2,1.3,0.7
18697,2,11,20,1.4615384615384617,1.6153846153846154,1.0,2.6666666666666665,2.466666666666667,6,5.6,0.40000000000000036
1136,1,10,13,1.1666666666666667,1.3333333333333333,1.0,3.333333333333333,3.3000000000000016,8,5.9,2.0999999999999996
2148,2,9,20,0.5555555555555556,1.4444444444444444,7.0,3.6666666666666665,3.6333333333333333,2,4.9,2.9000000000000004
1816,2,14,17,1.1666666666666667,1.3636363636363635,6.0,5.0,3.766666666666667,2,6.4,4.4
19551,2,16,6,1.6,1.3,1.0,2.333333333333333,2.6333333333333333,0,3.4,3.4
20546,3,5,4,2.6153846153846154,1.5384615384615383,7.0,2.6666666666666665,4.5666666666666655,1,0.7,0.30000000000000004
16782,2,12,15,1.6,2.1,11.0,7.333333333333332,5.299999999999998,2,6.9,4.9
11844,3,13,3,1.6875,1.5,2.0,1.0,2.933333333333332,1,0.8,0.19999999999999996
2115,1,16,10,1.25,2.2857142857142856,7.0,6.666666666666668,5.666666666666668,1,7.1,6.1
4551,1,5,7,1.3333333333333333,2.6666666666666665,2.0,4.333333333333333,3.633333333333333,2,5.9,3.9000000000000004
12723,2,18,8,1.3333333333333333,2.0,0.0,0.6666666666666666,4.166666666666667,1,1.6,0.6000000000000001
5960,1,8,18,0.7142857142857143,1.8333333333333333,1.0,2.333333333333333,1.7666666666666664,6,5.4,0.5999999999999996
2166,2,9,19,0.9,1.7,1.0,4.0,3.2666666666666657,6,7.5,1.5
10977,3,8,19,1.0,1.4210526315789471,5.0,4.666666666666667,3.766666666666667,2,6.7,4.7
6145,1,15,1,2.8,1.2,1.0,0.6666666666666666,2.533333333333334,1,0.2,0.8
5534,2,1,15,0.9,0.5,6.0,4.666666666666667,2.266666666666666,6,6.4,0.40000000000000036
2141,1,18,5,1.2,2.0,2.0,1.3333333333333333,4.2,0,1.5,1.5
7322,2,5,20,0.5454545454545454,1.0909090909090908,1.0,2.6666666666666665,2.6666666666666674,0,6.2,6.2
108,1,11,19,0.0,1.5,0.0,3.0,2.766666666666667,7,7.0,0.0
5876,2,9,18,1.3333333333333333,1.4444444444444444,2.0,1.0,1.5000000000000002,1,2.9,1.9
3882,3,2,19,0.6153846153846154,1.0,6.0,6.0,3.800000000000001,6,8.4,2.4000000000000004
4546,1,8,20,0.0,0.3333333333333333,0.0,0.0,0.0,1,3.6,2.6
3532,1,3,17,0.0,0.0,0.0,0.0,0.0,6,3.4,2.6
10223,2,16,6,1.6,1.3,1.0,1.0,2.4333333333333345,1,1.6,0.6000000000000001
16157,3,8,14,1.3076923076923077,1.7142857142857142,8.0,8.333333333333334,7.5,10,9.3,0.6999999999999993
6973,1,4,18,0.5,0.5,0.0,0.0,0.0,1,3.2,2.2
895,2,13,12,1.0,1.125,0.0,2.333333333333333,1.6333333333333349,1,5.0,4.0
4727,1,1,17,1.0,1.0,1.0,1.6666666666666667,2.1666666666666665,2,4.5,2.5
14273,3,2,10,1.1333333333333333,1.125,2.0,5.0,2.5333333333333328,6,7.5,1.5
14150,2,4,13,1.3,0.8,6.0,3.333333333333333,3.0,2,4.0,2.0
16819,2,11,19,1.5555555555555556,2.1111111111111107,7.0,5.0,2.733333333333332,2,6.1,4.1
17764,2,11,4,1.875,0.75,1.0,1.0,1.8666666666666671,1,1.5,0.5
13521,3,18,11,0.875,1.8823529411764703,1.0,2.333333333333333,2.5333333333333337,6,4.1,1.9000000000000004
6436,1,20,7,1.5,3.5,0.0,0.0,0.0,1,0.8,0.19999999999999996
5525,1,18,19,1.5,0.6666666666666666,2.0,1.6666666666666667,3.4666666666666672,1,3.7,2.7
3913,3,2,5,1.8571428571428568,1.0,1.0,2.6666666666666665,4.633333333333334,1,3.7,2.7
5213,2,20,13,1.25,1.0,2.0,3.0,2.466666666666666,1,4.9,3.9000000000000004
7208,1,14,8,1.6,1.0,1.0,0.0,0.0,0,0.9,0.9
6817,2,3,15,0.875,0.875,6.0,3.333333333333333,2.5000000000000004,2,4.4,2.4000000000000004
4761,1,3,14,2.0,1.0,6.0,0.0,0.0,2,-0.3,2.3
4212,1,9,11,1.0,1.0,2.0,1.3333333333333333,2.2,0,2.8,2.8
16000,2,8,6,1.4444444444444444,2.1111111111111107,2.0,0.6666666666666666,2.1000000000000005,1,0.9,0.09999999999999998
1513,1,14,6,1.0,3.0,0.0,0.0,0.0,0,1.1,1.1
7311,1,4,18,2.0,0.6666666666666666,6.0,4.333333333333333,2.0,1,5.8,4.8
8196,2,4,11,1.5,1.25,11.0,6.0,6.266666666666667,6,4.8,1.2000000000000002
15290,1,7,18,1.6,0.6,6.0,6.666666666666668,2.7333333333333343,8,9.0,1.0
4223,2,15,17,1.1111111111111112,1.7,2.0,1.6666666666666667,4.033333333333332,1,3.4,2.4
16146,2,8,1,0.875,2.0,1.0,4.0,4.033333333333333,1,5.3,4.3
12810,3,20,18,1.7222222222222223,1.3529411764705883,2.0,3.0,2.566666666666665,6,5.1,0.9000000000000004
1200,3,9,12,1.6666666666666667,1.7894736842105263,2.0,1.6666666666666667,2.3000000000000016,2,2.8,0.7999999999999998
1870,1,20,9,0.5,2.0,2.0,1.6666666666666667,3.266666666666667,2,2.7,0.7000000000000002
5523,1,18,7,1.6,0.6,1.0,0.6666666666666666,2.8666666666666667,2,1.4,0.6000000000000001
5220,2,20,5,1.8181818181818181,1.5454545454545454,2.0,1.0,2.299999999999999,1,0.9,0.09999999999999998
913,3,13,12,1.3076923076923077,1.4615384615384617,2.0,1.6666666666666667,3.4333333333333336,2,2.8,0.7999999999999998
20649,3,16,12,0.6153846153846154,2.0714285714285716,1.0,5.666666666666668,4.266666666666668,1,8.7,7.699999999999999
179,3,5,7,1.0526315789473684,1.0,0.0,2.0,2.266666666666666,0,3.9,3.9
1508,2,17,14,0.6666666666666666,1.6666666666666667,1.0,3.0,3.633333333333333,6,5.5,0.5
5606,3,5,3,2.0769230769230766,1.1538461538461535,12.0,4.333333333333333,2.2333333333333303,1,1.4,0.3999999999999999
5925,1,8,14,1.0,1.4285714285714286,6.0,6.333333333333332,4.2333333333333325,6,8.1,2.0999999999999996
6198,1,16,6,4.0,2.5,8.0,4.666666666666667,4.0666666666666655,0,2.6,2.6
7639,3,13,3,2.2142857142857144,2.2857142857142856,0.0,0.0,0.0,0,0.2,0.2
893,2,10,20,0.0,1.0,2.0,3.0,2.133333333333334,6,6.4,0.40000000000000036
4538,2,11,8,1.7777777777777777,1.4,2.0,1.3333333333333333,3.4000000000000012,0,1.8,1.8
6303,3,16,4,2.0,1.8333333333333333,2.0,2.0,2.9666666666666672,0,2.0,2.0
3921,2,17,19,0.9,2.1,1.0,2.0,3.0333333333333337,3,4.6,1.5999999999999996
20643,2,20,4,2.4545454545454546,2.272727272727273,11.0,4.0,4.5,0,0.7,0.7
383,2,15,2,2.1666666666666665,1.1666666666666667,5.0,4.666666666666667,5.900000000000001,2,4.0,2.0
1197,3,10,20,1.1666666666666667,1.8333333333333333,14.0,6.666666666666668,5.233333333333335,6,5.6,0.40000000000000036
18062,2,1,12,1.0,1.7777777777777777,1.0,0.0,0.0,1,1.7,0.7
908,2,13,4,1.7777777777777777,1.2222222222222223,0.0,1.0,2.0000000000000004,1,1.9,0.8999999999999999
20547,3,6,8,1.375,1.6428571428571428,1.0,3.0,3.2999999999999994,1,4.6,3.5999999999999996
6957,3,17,4,1.7142857142857142,1.4285714285714286,1.0,3.0,1.1333333333333335,2,4.1,2.0999999999999996
6246,2,14,4,2.375,1.125,0.0,0.3333333333333333,4.3,1,0.4,0.6
13488,1,6,18,0.0,0.0,0.0,0.0,0.0,8,3.4,4.6
4748,3,3,4,1.6666666666666667,1.2307692307692308,6.0,5.333333333333333,3.233333333333333,2,5.4,3.4000000000000004
3867,1,17,19,1.5,2.5,2.0,2.0,3.0,2,4.0,2.0
19567,3,19,1,2.176470588235294,1.5555555555555556,0.0,0.0,2.0666666666666664,0,-0.2,0.2
22759,2,18,5,1.7692307692307692,0.75,1.0,0.0,0.0,12,0.4,11.6
12029,3,13,3,1.6875,1.5,1.0,2.6666666666666665,2.066666666666666,1,3.5,2.5
3286,2,5,17,0.4444444444444444,0.3333333333333333,2.0,5.333333333333333,4.566666666666666,7,9.0,2.0
223,1,2,19,1.0,2.25,1.0,1.0,1.6000000000000003,1,3.7,2.7
3261,1,8,2,3.0,4.0,1.0,2.333333333333333,2.733333333333334,0,2.2,2.2
4492,2,11,1,3.7142857142857135,1.3333333333333333,9.0,3.6666666666666665,5.266666666666667,1,0.4,0.6
6505,1,20,1,4.0,4.0,0.0,0.0,0.0,-1,-1.0,0.0
10279,1,9,11,1.0,4.0,0.0,0.0,0.0,2,1.6,0.3999999999999999
1883,2,14,8,1.2222222222222223,1.4444444444444444,2.0,2.6666666666666665,4.2,5,3.7,1.2999999999999998
6194,2,19,9,1.5,1.3333333333333333,14.0,5.333333333333333,6.2666666666666675,1,2.2,1.2000000000000002
7121,3,4,12,1.1052631578947372,1.3157894736842106,6.0,6.0,3.099999999999997,6,7.4,1.4000000000000004
13376,1,14,9,1.0,1.0,1.0,2.333333333333333,4.1000000000000005,1,4.0,3.0
4833,1,14,11,0.0,0.0,2.0,0.0,0.0,6,1.7,4.3
203,2,4,1,2.0,1.4166666666666667,1.0,0.6666666666666666,0.33333333333333304,1,0.9,0.09999999999999998
16761,3,12,2,1.5294117647058822,1.8333333333333333,6.0,6.333333333333332,3.1666666666666656,6,6.3,0.2999999999999998
1170,1,11,16,1.5,1.5,1.0,6.333333333333332,6.1000000000000005,13,9.8,3.1999999999999993
2510,2,14,4,2.8571428571428568,2.2857142857142856,1.0,0.6666666666666666,1.5666666666666669,0,0.4,0.4
3882,2,17,10,1.2222222222222223,2.0,1.0,1.3333333333333333,1.9333333333333331,2,2.7,0.7000000000000002
17705,3,19,12,0.5625,1.2,0.0,4.0,2.966666666666665,6,7.1,1.0999999999999996
22761,3,19,11,0.5,0.7692307692307693,0.0,4.666666666666667,5.366666666666667,2,7.7,5.7
7123,1,2,14,3.0,3.0,0.0,0.0,0.0,0,1.4,1.4
15297,2,12,18,1.3333333333333333,0.7777777777777778,1.0,1.3333333333333333,3.3666666666666667,2,3.6,1.6
13508,2,20,4,2.4545454545454546,2.272727272727273,0.0,0.3333333333333333,2.0,0,0.4,0.4
4693,1,6,17,1.0,2.2,1.0,1.3333333333333333,1.933333333333333,1,3.8,2.8
14217,1,5,17,0.8333333333333334,0.8333333333333334,2.0,1.6666666666666667,4.500000000000001,0,3.8,3.8
10973,3,9,4,2.117647058823529,2.2666666666666666,6.0,4.333333333333333,2.9333333333333336,1,3.6,2.6
5618,2,15,6,0.7777777777777778,2.333333333333333,0.0,0.3333333333333333,1.6333333333333322,1,1.4,0.3999999999999999
2096,2,10,16,0.6666666666666666,1.0769230769230769,1.0,4.333333333333333,4.433333333333335,6,7.6,1.5999999999999996
13227,1,17,1,3.0,2.0,1.0,1.0,5.199999999999998,1,0.1,0.9
11176,2,9,12,1.125,1.75,8.0,6.0,4.733333333333333,9,6.3,2.7
7583,2,14,11,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,1,1.7,0.7
59,1,12,3,1.3333333333333333,1.6666666666666667,6.0,3.6666666666666665,3.2,5,3.0,2.0
7219,2,17,18,1.2,2.1818181818181817,1.0,0.6666666666666666,1.2,1,2.7,1.7000000000000002
3851,2,19,20,1.5,2.1666666666666665,15.0,5.666666666666668,8.4,0,3.2,3.2
3265,1,6,13,0.6,0.2,0.0,4.333333333333333,6.533333333333336,12,7.7,4.3
19272,3,18,2,1.8333333333333333,1.2105263157894737,0.0,2.0,0.8999999999999999,0,2.9,2.9
6493,1,18,8,1.1666666666666667,2.142857142857143,-1.0,0.3333333333333333,2.833333333333333,1,1.8,0.8
12618,3,14,16,1.0714285714285714,1.7142857142857142,0.0,1.3333333333333333,3.433333333333335,2,3.7,1.7000000000000002
3813,2,18,14,1.9166666666666667,1.9166666666666667,2.0,3.0,1.7666666666666686,6,4.7,1.2999999999999998
841,2,13,4,1.7777777777777777,1.2222222222222223,1.0,0.0,2.799999999999999,1,-0.0,1.0
4718,3,7,1,1.3888888888888888,2.1111111111111107,7.0,6.333333333333332,5.3666666666666645,1,5.7,4.7
4838,1,15,9,1.3333333333333333,2.1666666666666665,1.0,2.6666666666666665,5.400000000000001,1,4.0,3.0
2833,1,2,13,1.0,2.0,7.0,3.333333333333333,3.633333333333333,1,3.6,2.6
