player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
236,Gündogan,2016/17,9,1,8,2.2,1.4,0.6,1.2,2,1.666666667,2,3,4.8
237,Nolito,2016/17,9,1,8,2.2,1.4,0.6,1.2,6,3.333333333,1,3.4,3.7
256,Mata,2016/17,9,7,4,1,1.8,1.4,1,3,5.666666667,1,4.2,6.8
257,Fellaini,2016/17,9,7,4,1,1.8,1.4,1,2,1.333333333,1,1.4,3.333333333
262,Herrera,2016/17,9,7,4,1,1.8,1.4,1,3,2,2,1.8,5.733333333
266,Lingard,2016/17,9,7,4,1,1.8,1.4,1,3,3.333333333,2,0,8.066666667
267,Martial,2016/17,9,7,4,1,1.8,1.4,1,6,2.666666667,1,2,3.5
282,Downing,2016/17,9,17,2,1,2.2,0.8,1.8,2,1.666666667,1,2.6,2.666666667
283,Clayton,2016/17,9,17,2,1,2.2,0.8,1.8,2,2,3,2,1.433333333
286,Forshaw,2016/17,9,17,2,1,2.2,0.8,1.8,2,2.333333333,3,2,1.966666667
290,de Roon,2016/17,9,17,2,1,2.2,0.8,1.8,1,1.666666667,3,1.8,1.133333333
304,Redmond,2016/17,9,8,1,1.4,2.2,1.2,0.6,9,7,9,5.4,11.33333333
305,Davis,2016/17,9,8,1,1.4,2.2,1.2,0.6,5,3.333333333,2,3.2,7.033333333
306,Ward-Prowse,2016/17,9,8,1,1.4,2.2,1.2,0.6,1,1,1,2,1.266666667
308,Tadic,2016/17,9,8,1,1.4,2.2,1.2,0.6,1,2,2,4,9.4
309,Clasie,2016/17,9,8,1,1.4,2.2,1.2,0.6,2,1.333333333,1,1.6,1.733333333
310,Oriol Romeu,2016/17,9,8,1,1.4,2.2,1.2,0.6,2,2,1,2.2,3.4
312,Højbjerg,2016/17,9,8,1,1.4,2.2,1.2,0.6,3,2.333333333,1,1.6,5
329,Whelan,2016/17,9,16,18,1,1.4,2,1.8,3,2.666666667,3,2.2,4
331,Arnautovic,2016/17,9,16,18,1,1.4,2,1.8,5,3.333333333,3,3.6,6.533333333
333,Shaqiri,2016/17,9,16,18,1,1.4,2,1.8,3,6.666666667,15,6.4,9.533333333
350,Rodwell,2016/17,9,20,15,1.4,0.6,1.8,2,2,1.333333333,1,1.4,1.666666667
352,Khazri,2016/17,9,20,15,1.4,0.6,1.8,2,2,2,2,1.6,7.233333333
353,Watmore,2016/17,9,20,15,1.4,0.6,1.8,2,2,3.333333333,3,2.6,4.066666667
368,Sigurdsson,2016/17,9,19,9,0.8,1.4,1.8,1.8,9,4.333333333,2,4.2,7.7
369,Routledge,2016/17,9,19,9,0.8,1.4,1.8,1.8,2,2.333333333,3,2,1.866666667
370,Britton,2016/17,9,19,9,0.8,1.4,1.8,1.8,1,1.333333333,2,1.4,1.766666667
372,Ki Sung-yueng,2016/17,9,19,9,0.8,1.4,1.8,1.8,1,1.666666667,3,1.6,2.2
390,Dier,2016/17,9,5,10,1.6,2.2,0.4,1.2,1,1.666666667,3,2.2,1
391,Dembélé,2016/17,9,5,10,1.6,2.2,0.4,1.2,0,2,3,0,4.6
392,Chadli,2016/17,9,13,3,0.6,2.75,2,0.25,10,7.333333333,2,8.8,7.333333333
393,Lamela,2016/17,9,5,10,1.6,2.2,0.4,1.2,3,2,2,1.6,7.8
394,Eriksen,2016/17,9,5,10,1.6,2.2,0.4,1.2,5,3.666666667,3,4.8,8.333333333
396,Mason,2016/17,9,18,16,1.4,1,1.8,2,7,3.333333333,1,2.4,5.566666667
398,Alli,2016/17,9,5,10,1.6,2.2,0.4,1.2,10,6.666666667,2,5.6,8.6
400,Wanyama,2016/17,9,5,10,1.6,2.2,0.4,1.2,2,2.333333333,3,2.4,4.3
402,Son,2016/17,9,5,10,1.6,2.2,0.4,1.2,1,3.333333333,3,5.6,5.4
415,Guédioura,2016/17,9,17,19,1,0.8,0.8,1.8,1,1,1,1.8,1.3
416,Capoue,2016/17,9,9,19,1.4,0.8,1.8,1.8,3,2.333333333,2,3.8,0.8666666667
420,Behrami,2016/17,9,9,19,1.4,0.8,1.8,1.8,3,2.333333333,3,2.2,1.966666667
422,Amrabat,2016/17,9,9,19,1.4,0.8,1.8,1.8,2,2.666666667,1,2,4.733333333
439,Fletcher,2016/17,9,13,3,0.6,2.75,2,0.25,2,2,2,2,1.2
441,Morrison,2016/17,9,13,3,0.6,2.75,2,0.25,1,0.6666666667,0,0.8,0.5666666667
442,Yacob,2016/17,9,13,3,0.6,2.75,2,0.25,2,1,0,1.2,1.9
444,McClean,2016/17,9,13,3,0.6,2.75,2,0.25,5,2.666666667,1,3.4,3.633333333
446,Phillips,2016/17,9,13,3,0.6,2.75,2,0.25,3,3,1,3.2,4.533333333
458,Noble,2016/17,9,15,20,0.6,1.4,2,1.8,2,2.333333333,3,1.8,3.533333333
459,Kouyaté,2016/17,9,15,20,0.6,1.4,2,1.8,2,2.333333333,3,2.2,3.5
460,Obiang,2016/17,9,15,20,0.6,1.4,2,1.8,3,2.333333333,3,0,3.666666667
461,Payet,2016/17,9,15,20,0.6,1.4,2,1.8,3,6.666666667,7,6.2,14.3
462,Lanzini,2016/17,9,15,20,0.6,1.4,2,1.8,11,5,3,4.6,7.833333333
464,Antonio,2016/17,9,15,20,0.6,1.4,2,1.8,3,2.666666667,3,3.4,4.8
466,Feghouli,2016/17,9,15,20,0.6,1.4,2,1.8,1,0.6666666667,1,0,3.366666667
473,Gudmundsson,2016/17,9,14,6,1.166666667,1.4,1,1.2,2,3,5,2.6,4.566666667
485,Wijnaldum,2016/17,9,3,13,2.75,0.6,0.25,2,2,1.666666667,1,2.4,4.766666667
488,Gueye,2016/17,9,6,14,1.4,1.166666667,1.2,1,2,1.333333333,1,1.6,3.6
489,Sané,2016/17,9,1,8,2.2,1.4,0.6,1.2,2,3.333333333,7,2.4,4.4
491,Ramírez,2016/17,9,17,2,1,2.2,0.8,1.8,1,1.666666667,3,1.6,4.733333333
503,Pogba,2016/17,9,7,4,1,1.8,1.4,1,3,2,1,3,6.666666667
520,Gooch,2016/17,9,20,15,1.4,0.6,1.8,2,1,1,1,1.4,0.9
530,Chalobah,2016/17,9,4,7,1.8,1,1,1.4,4,2,1,0,1.966666667
533,Pienaar,2016/17,9,20,15,1.4,0.6,1.8,2,1,1.333333333,2,1.6,0.9
536,Fraser,2016/17,9,10,5,2.2,1.6,1.2,0.4,3,2,1,0,1.5
539,Pereyra,2016/17,9,9,19,1.4,0.8,1.8,1.8,3,2.333333333,3,2.6,2.733333333
542,Fernandes,2016/17,9,15,20,0.6,1.4,2,1.8,1,1.333333333,2,0,2.366666667
551,Boufal,2016/17,9,8,1,1.4,2.2,1.2,0.6,0,0,1,0,0
559,Ndong,2016/17,9,20,15,1.4,0.6,1.8,2,2,1.666666667,1,1.6,1.833333333
560,Hendrick,2016/17,9,14,6,1.166666667,1.4,1,1.2,2,1.666666667,1,3,1.9
563,Traoré,2016/17,9,17,2,1,2.2,0.8,1.8,1,1.333333333,3,0,3.433333333
572,Sissoko,2016/17,9,5,10,1.6,2.2,0.4,1.2,3,2.333333333,1,2.4,2.566666667
592,McQueen,2016/17,9,8,1,1.4,2.2,1.2,0.6,5,0,2,0,0
12,Sánchez,2016/17,10,2,20,2.4,1.6,1.2,0.6,3,7,13,7.6,9.7
14,Özil,2016/17,10,2,20,2.4,1.6,1.2,0.6,3,6,5,6.2,11.43333333
16,Ramsey,2016/17,10,2,20,2.4,1.6,1.2,0.6,2,0,4,0,0
17,Wilshere,2016/17,10,10,15,1,1.4,1.6,1.8,3,2.333333333,2,2.2,6.9
18,Chamberlain,2016/17,10,2,20,2.4,1.6,1.2,0.6,1,2.333333333,5,2,5
20,Coquelin,2016/17,10,2,20,2.4,1.6,1.2,0.6,3,2,2,1.8,2.233333333
21,Iwobi,2016/17,10,2,20,2.4,1.6,1.2,0.6,3,2.333333333,2,2.6,4.033333333
22,Elneny,2016/17,10,2,20,2.4,1.6,1.2,0.6,3,2,2,2.2,3.1
37,Arter,2016/17,10,10,15,1,1.4,1.6,1.8,3,2.333333333,2,3.4,2.1
39,Surman,2016/17,10,10,15,1,1.4,1.6,1.8,2,2,2,2,3.533333333
43,Gosling,2016/17,10,10,15,1,1.4,1.6,1.8,2,3,1,2.2,3.066666667
46,Ibe,2016/17,10,10,15,1,1.4,1.6,1.8,1,1.333333333,1,1.8,5.566666667
48,King,2016/17,10,10,15,1,1.4,1.6,1.8,3,3,2,3.4,3.9
62,Boyd,2016/17,10,14,8,0.25,1.6,1,0.8,2,1.666666667,1,2,0.6
63,Arfield,2016/17,10,14,8,0.25,1.6,1,0.8,12,5.333333333,3,3.6,4.3
64,Marney,2016/17,10,14,8,0.25,1.6,1,0.8,2,1.666666667,2,2,1.666666667
82,Hazard,2016/17,10,4,9,0.6,1.4,2,2.2,8,10,14,7,14
86,Willian,2016/17,10,4,9,0.6,1.4,2,2.2,1,4,1,3,5.266666667
87,Matic,2016/17,10,4,9,0.6,1.4,2,2.2,6,5,3,4.4,5.8
90,Pedro,2016/17,10,4,9,0.6,1.4,2,2.2,13,7.333333333,3,4.8,7.6
92,Moses,2016/17,10,4,9,0.6,1.4,2,2.2,3,6.333333333,6,4.4,8.4
95,Kanté,2016/17,10,4,9,0.6,1.4,2,2.2,8,4.666666667,3,3.8,6.466666667
109,Bolasie,2016/17,10,6,3,1.4,2.166666667,2.2,1.5,9,6.666666667,6,4.6,8.9
110,Puncheon,2016/17,10,13,3,1.4,2.166666667,2.2,1.5,2,1.333333333,1,2.6,3.8
111,Zaha,2016/17,10,13,3,1.4,2.166666667,2.2,1.5,6,4.333333333,5,3.4,10.13333333
113,Ledley,2016/17,10,13,3,1.4,2.166666667,2.2,1.5,2,1.666666667,2,3,2.266666667
114,McArthur,2016/17,10,13,3,1.4,2.166666667,2.2,1.5,2,6.333333333,15,6.6,5.6
117,Lee Chung-yong,2016/17,10,13,3,1.4,2.166666667,2.2,1.5,1,1.333333333,2,1.8,0.7333333333
118,Cabaye,2016/17,10,13,3,1.4,2.166666667,2.2,1.5,10,4,1,2.8,10.16666667
120,Townsend,2016/17,10,13,3,1.4,2.166666667,2.2,1.5,2,1.666666667,1,1.6,5.3
133,Mirallas,2016/17,10,6,17,1.4,1,2.2,2.8,2,2,3,1.6,6.166666667
134,Barkley,2016/17,10,6,17,1.4,1,2.2,2.8,2,4.666666667,10,3.6,11.76666667
135,Cleverley,2016/17,10,7,17,1.6,1,0.6,2.8,1,1.333333333,1,1.2,1.733333333
137,Barry,2016/17,10,6,17,1.4,1,2.2,2.8,1,2,3,1.6,3.733333333
140,Oviedo,2016/17,10,20,17,1.6,1,0.6,2.8,2,2,2,1.6,2.9
142,Lennon,2016/17,10,6,17,1.4,1,2.2,2.8,1,0,1,0,0
156,Clucas,2016/17,10,18,7,1.6,1.6,0.6,0.6,1,1,1,1.4,3.666666667
157,Livermore,2016/17,10,16,7,1,1.6,2.8,0.6,2,3,2,2.4,3.3
158,Elmohamady,2016/17,10,18,7,1.6,1.6,0.6,0.6,2,2,2,1.2,3.6
161,Meyler,2016/17,10,18,7,1.6,1.6,0.6,0.6,1,1,1,2.2,1.566666667
176,Mahrez,2016/17,10,11,5,0.8,1.2,3.2,1,2,1.333333333,1,1.4,4.566666667
177,Albrighton,2016/17,10,11,5,0.8,1.2,3.2,1,2,2,1,2.2,1.4
178,King,2016/17,10,11,5,0.8,1.2,3.2,1,2,1.666666667,2,1.4,2.666666667
179,Drinkwater,2016/17,10,11,5,0.8,1.2,3.2,1,2,2,2,2.2,4.133333333
201,Henderson,2016/17,10,3,13,2.166666667,1.4,1.5,2.2,1,3.666666667,7,3.6,5.2
202,Allen,2016/17,10,12,19,1.4,1,2.2,2.4,2,9.333333333,10,9.4,12.5
203,Coutinho,2016/17,10,3,13,2.166666667,1.4,1.5,2.2,10,7,8,7.4,14.1
204,Can,2016/17,10,3,13,2.166666667,1.4,1.5,2.2,2,3.666666667,6,2.6,7.466666667
205,Lallana,2016/17,10,3,13,2.166666667,1.4,1.5,2.2,3,2,2,4.4,2
209,Firmino,2016/17,10,3,13,2.166666667,1.4,1.5,2.2,5,4.666666667,6,5.6,10.93333333
212,Mané,2016/17,10,3,13,2.166666667,1.4,1.5,2.2,12,5.666666667,2,5.2,7.566666667
228,Sterling,2016/17,10,1,16,2.6,1,1,2.8,2,2.333333333,3,2.8,7.7
230,Silva,2016/17,10,1,16,2.6,1,1,2.8,2,4,3,3.2,10.13333333
232,Navas,2016/17,10,1,16,2.6,1,1,2.8,1,1.333333333,1,1.4,1.133333333
233,Fernandinho,2016/17,10,1,16,2.6,1,1,2.8,2,2.333333333,3,2,4.7
234,Fernando,2016/17,10,1,16,2.6,1,1,2.8,1,1.333333333,2,1.2,1.066666667
235,De Bruyne,2016/17,10,1,16,2.6,1,1,2.8,1,1.666666667,4,5.8,7.133333333
236,Gündogan,2016/17,10,1,16,2.6,1,1,2.8,2,7.333333333,18,5,11.76666667
237,Nolito,2016/17,10,1,16,2.6,1,1,2.8,1,3,2,2.8,4.533333333
256,Mata,2016/17,10,8,14,1.6,0.25,0.8,1,1,2.333333333,3,4.2,11.1
257,Fellaini,2016/17,10,8,14,1.6,0.25,0.8,1,1,1.333333333,1,1.2,1.533333333
258,Depay,2016/17,10,8,14,1.6,0.25,0.8,1,1,0.6666666667,1,0,0.1666666667
261,Januzaj,2016/17,10,20,2,1.6,2.4,0.6,1.2,2,0.6666666667,1,1.2,2.966666667
262,Herrera,2016/17,10,8,14,1.6,0.25,0.8,1,2,1.666666667,0,1.6,6.466666667
266,Lingard,2016/17,10,8,14,1.6,0.25,0.8,1,2,2.666666667,3,2.8,10.36666667
282,Downing,2016/17,10,15,10,1.4,1,1.8,1.6,1,4.333333333,10,4.2,5.733333333
283,Clayton,2016/17,10,15,10,1.4,1,1.8,1.6,3,2.666666667,3,2,2.433333333
284,Leadbitter,2016/17,10,15,10,1.4,1,1.8,1.6,0,0,1,0,0
286,Forshaw,2016/17,10,15,10,1.4,1,1.8,1.6,3,2.666666667,3,2.2,2.866666667
289,Fischer,2016/17,10,15,10,1.4,1,1.8,1.6,4,2,1,1.6,1.933333333
304,Redmond,2016/17,10,9,4,1.4,0.6,2.2,2,9,6.666666667,2,5.2,10.43333333
305,Davis,2016/17,10,9,4,1.4,0.6,2.2,2,2,3,2,3,6.966666667
308,Tadic,2016/17,10,9,4,1.4,0.6,2.2,2,2,1.666666667,2,3.2,9.5
309,Clasie,2016/17,10,9,4,1.4,0.6,2.2,2,1,1.666666667,2,1.6,1.733333333
310,Oriol Romeu,2016/17,10,9,4,1.4,0.6,2.2,2,1,1.666666667,2,2,3.033333333
312,Højbjerg,2016/17,10,9,4,1.4,0.6,2.2,2,1,1.666666667,1,1.8,2.766666667
328,Adam,2016/17,10,12,19,1.4,1,2.2,2.4,1,1,2,0,2.7
329,Whelan,2016/17,10,12,19,1.4,1,2.2,2.4,3,2.666666667,2,2.2,3.3
330,Walters,2016/17,10,12,19,1.4,1,2.2,2.4,1,2,1,2,0.3333333333
331,Arnautovic,2016/17,10,12,19,1.4,1,2.2,2.4,3,3,1,2.6,7.866666667
333,Shaqiri,2016/17,10,12,19,1.4,1,2.2,2.4,15,6.333333333,1,4.8,9.566666667
350,Rodwell,2016/17,10,20,2,1.6,2.4,0.6,1.2,1,1.666666667,2,1.6,2.233333333
352,Khazri,2016/17,10,20,2,1.6,2.4,0.6,1.2,2,1.666666667,1,1.6,5.6
353,Watmore,2016/17,10,20,2,1.6,2.4,0.6,1.2,3,3.333333333,5,3.4,2.466666667
367,Cork,2016/17,10,19,12,1,1.4,2.4,2.2,2,1.333333333,1,1.6,1.933333333
368,Sigurdsson,2016/17,10,19,12,1,1.4,2.4,2.2,2,5.333333333,5,4.8,11.7
369,Routledge,2016/17,10,19,12,1,1.4,2.4,2.2,3,4.333333333,8,3.4,4.533333333
372,Ki Sung-yueng,2016/17,10,19,12,1,1.4,2.4,2.2,3,2,2,1.6,2.933333333
374,Ayew,2016/17,10,17,6,1,1.4,2.8,2.2,1,0,1,0,0
375,Fer,2016/17,10,19,12,1,1.4,2.4,2.2,2,3.666666667,2,3,5.6
390,Dier,2016/17,10,5,11,1.2,0.8,1,3.2,3,2,2,2,1.566666667
391,Dembélé,2016/17,10,5,11,1.2,0.8,1,3.2,3,1.666666667,2,0,2.966666667
392,Chadli,2016/17,10,16,1,1,2.6,2.8,1,2,4.666666667,2,5,3.033333333
394,Eriksen,2016/17,10,5,11,1.2,0.8,1,3.2,3,3.333333333,2,3,11.2
396,Mason,2016/17,10,18,7,1.6,1.6,0.6,0.6,1,3,1,2.4,5.733333333
398,Alli,2016/17,10,5,11,1.2,0.8,1,3.2,2,4.666666667,2,4.8,7.6
400,Wanyama,2016/17,10,5,11,1.2,0.8,1,3.2,3,2,1,2,5.3
402,Son,2016/17,10,5,11,1.2,0.8,1,3.2,3,1.666666667,1,5.2,4.066666667
416,Capoue,2016/17,10,7,18,1.6,1.6,0.6,0.6,2,2.666666667,3,2.4,2.433333333
420,Behrami,2016/17,10,7,18,1.6,1.6,0.6,0.6,3,2.666666667,2,2.2,2.3
422,Amrabat,2016/17,10,7,18,1.6,1.6,0.6,0.6,1,2.666666667,5,2.8,4.933333333
439,Fletcher,2016/17,10,16,1,1,2.6,2.8,1,2,1.666666667,1,1.8,1.033333333
441,Morrison,2016/17,10,16,1,1,2.6,2.8,1,0,0.3333333333,0,0.6,0.4666666667
444,McClean,2016/17,10,16,1,1,2.6,2.8,1,1,2.333333333,1,2.2,4
445,Leko,2016/17,10,16,1,1,2.6,2.8,1,4,2,1,1.6,2
458,Noble,2016/17,10,17,6,1,1.4,2.8,2.2,3,2.333333333,2,2,3.933333333
459,Kouyaté,2016/17,10,17,6,1,1.4,2.8,2.2,3,2.333333333,2,2.2,3.5
460,Obiang,2016/17,10,17,6,1,1.4,2.8,2.2,3,2,0,1.4,3.366666667
461,Payet,2016/17,10,17,6,1,1.4,2.8,2.2,7,4,2,4.6,11.96666667
462,Lanzini,2016/17,10,17,6,1,1.4,2.8,2.2,3,5.333333333,2,3.6,9.066666667
464,Antonio,2016/17,10,17,6,1,1.4,2.8,2.2,3,2.333333333,1,2.2,5.4
466,Feghouli,2016/17,10,17,6,1,1.4,2.8,2.2,1,1,1,0,2.133333333
473,Gudmundsson,2016/17,10,14,8,0.25,1.6,1,0.8,5,3.333333333,3,3,4.9
485,Wijnaldum,2016/17,10,3,13,2.166666667,1.4,1.5,2.2,1,1.333333333,1,1.6,2.4
486,Sobhi,2016/17,10,12,19,1.4,1,2.2,2.4,1,2.666666667,6,0,0.8
488,Gueye,2016/17,10,6,17,1.4,1,2.2,2.8,1,1.666666667,2,1.4,3.733333333
491,Ramírez,2016/17,10,15,10,1.4,1,1.8,1.6,3,4.666666667,10,3.2,7.2
503,Pogba,2016/17,10,8,14,1.6,0.25,0.8,1,1,2,2,3.2,8.666666667
513,Winks,2016/17,10,5,11,1.2,0.8,1,3.2,1,1,1,0,0.03333333333
520,Gooch,2016/17,10,20,2,1.6,2.4,0.6,1.2,1,1,1,1.4,0.3
533,Pienaar,2016/17,10,20,2,1.6,2.4,0.6,1.2,2,1.333333333,1,1.4,1.033333333
536,Fraser,2016/17,10,10,15,1,1.4,1.6,1.8,1,1.666666667,1,0,1.166666667
539,Pereyra,2016/17,10,7,18,1.6,1.6,0.6,0.6,3,4,6,2.8,3.4
542,Fernandes,2016/17,10,17,6,1,1.4,2.8,2.2,2,1.666666667,2,0,2.666666667
551,Boufal,2016/17,10,9,4,1.4,0.6,2.2,2,1,0,1,0,0
559,Ndong,2016/17,10,20,2,1.6,2.4,0.6,1.2,1,1.333333333,1,1.6,2
560,Hendrick,2016/17,10,14,8,0.25,1.6,1,0.8,1,2,3,3.2,0.8333333333
563,Traoré,2016/17,10,15,10,1.4,1,1.8,1.6,3,2.333333333,3,1.6,3.3
565,Nkoudou,2016/17,10,5,11,1.2,0.8,1,3.2,1,1,1,0,0.3333333333
573,Henriksen,2016/17,10,18,7,1.6,1.6,0.6,0.6,2,1.666666667,2,0,1.233333333
578,García,2016/17,10,1,16,2.6,1,1,2.8,1,0,1,0,0
592,McQueen,2016/17,10,9,4,1.4,0.6,2.2,2,2,2.666666667,1,0,2
593,Maitland-Niles,2016/17,10,2,20,2.4,1.6,1.2,0.6,0,0,1,0,0
12,Sánchez,2016/17,11,4,5,2,1.5,1.666666667,0.5,13,6,2,5.2,10.13333333
13,Walcott,2016/17,11,4,5,2,1.5,1.666666667,0.5,3,6,2,6.4,10.4
14,Özil,2016/17,11,4,5,2,1.5,1.666666667,0.5,5,4.333333333,5,5.2,9.333333333
16,Ramsey,2016/17,11,4,5,2,1.5,1.666666667,0.5,4,2.333333333,1,0,2.766666667
17,Wilshere,2016/17,11,13,20,2,1.166666667,1,1.666666667,2,2.333333333,2,2,7.533333333
18,Chamberlain,2016/17,11,4,5,2,1.5,1.666666667,0.5,5,2.333333333,1,1.8,4.5
20,Coquelin,2016/17,11,4,5,2,1.5,1.666666667,0.5,2,2.333333333,2,1.8,2.533333333
21,Iwobi,2016/17,11,4,5,2,1.5,1.666666667,0.5,2,2.333333333,2,2.4,3.566666667
24,Xhaka,2016/17,11,4,5,2,1.5,1.666666667,0.5,-1,1.666666667,3,2.4,2.9
37,Arter,2016/17,11,13,20,2,1.166666667,1,1.666666667,2,2,1,2,3.266666667
42,Stanislas,2016/17,11,13,20,2,1.166666667,1,1.666666667,21,9,2,8,11.6
43,Gosling,2016/17,11,13,20,2,1.166666667,1,1.666666667,1,3.666666667,8,3.6,6.533333333
46,Ibe,2016/17,11,13,20,2,1.166666667,1,1.666666667,1,1,1,1.4,3.4
48,King,2016/17,11,13,20,2,1.166666667,1,1.666666667,2,2,1,3.2,5.3
62,Boyd,2016/17,11,9,16,1.428571429,1.5,1.142857143,1.5,1,1.333333333,1,1.8,0.2333333333
63,Arfield,2016/17,11,9,16,1.428571429,1.5,1.142857143,1.5,3,5.666666667,2,3.8,4.6
64,Marney,2016/17,11,9,16,1.428571429,1.5,1.142857143,1.5,2,1.666666667,1,1.6,1.6
82,Hazard,2016/17,11,2,7,1.666666667,1.166666667,0.8333333333,1.5,14,13.66666667,19,10.4,15.26666667
84,Oscar,2016/17,11,2,7,1.666666667,1.166666667,0.8333333333,1.5,1,1.333333333,1,2.2,4.066666667
87,Matic,2016/17,11,2,7,1.666666667,1.166666667,0.8333333333,1.5,3,5,6,5.2,5.933333333
90,Pedro,2016/17,11,2,7,1.666666667,1.166666667,0.8333333333,1.5,3,10.66666667,16,7.8,10.2
92,Moses,2016/17,11,2,7,1.666666667,1.166666667,0.8333333333,1.5,6,4,3,4.8,8.333333333
95,Kanté,2016/17,11,2,7,1.666666667,1.166666667,0.8333333333,1.5,3,4.666666667,3,4,5.566666667
109,Bolasie,2016/17,11,7,9,1.166666667,1.428571429,1.5,1.142857143,6,5,0,4.2,7.5
110,Puncheon,2016/17,11,16,9,1.5,1.428571429,1.5,1.142857143,1,1.333333333,1,1.2,3.666666667
111,Zaha,2016/17,11,16,9,1.5,1.428571429,1.5,1.142857143,5,5.333333333,5,4,12.93333333
113,Ledley,2016/17,11,16,9,1.5,1.428571429,1.5,1.142857143,2,1.666666667,1,1.6,2.033333333
114,McArthur,2016/17,11,16,9,1.5,1.428571429,1.5,1.142857143,15,6,1,4.4,6.366666667
118,Cabaye,2016/17,11,16,9,1.5,1.428571429,1.5,1.142857143,1,4.333333333,2,3,10.8
120,Townsend,2016/17,11,16,9,1.5,1.428571429,1.5,1.142857143,1,3,6,2.4,4.9
133,Mirallas,2016/17,11,7,2,1.166666667,1.666666667,1.5,0.8333333333,3,2,1,1.6,6.466666667
134,Barkley,2016/17,11,7,2,1.166666667,1.666666667,1.5,0.8333333333,10,4.666666667,2,3.6,8.7
135,Cleverley,2016/17,11,8,2,1.166666667,1.666666667,1.666666667,0.8333333333,1,1.333333333,2,1.4,2.133333333
137,Barry,2016/17,11,7,2,1.166666667,1.666666667,1.5,0.8333333333,3,1.666666667,1,1.6,3.266666667
140,Oviedo,2016/17,11,20,2,1.166666667,1.666666667,1.666666667,0.8333333333,2,1.666666667,1,1.6,2.266666667
142,Lennon,2016/17,11,7,2,1.166666667,1.666666667,1.5,0.8333333333,1,1,1,0,0.6666666667
155,Snodgrass,2016/17,11,17,10,0.8333333333,1.5,2,1.5,2,5.666666667,14,4.2,5.833333333
156,Clucas,2016/17,11,18,10,1.166666667,1.5,1.666666667,1.5,1,2.333333333,5,2,4.9
157,Livermore,2016/17,11,11,10,0.8333333333,1.5,2,1.5,2,2,2,2.4,1.366666667
158,Elmohamady,2016/17,11,18,10,1.166666667,1.5,1.666666667,1.5,2,2,2,1.2,2.933333333
160,Huddlestone,2016/17,11,18,10,1.166666667,1.5,1.666666667,1.5,2,1.333333333,1,1,1.6
176,Mahrez,2016/17,11,14,11,1.5,0.8333333333,0.8333333333,2,1,2.666666667,5,2.2,6.6
178,King,2016/17,11,14,11,1.5,0.8333333333,0.8333333333,2,2,2,2,1.6,3.6
179,Drinkwater,2016/17,11,14,11,1.5,0.8333333333,0.8333333333,2,2,2,2,2.2,3.033333333
181,Gray,2016/17,11,14,11,1.5,0.8333333333,0.8333333333,2,1,1,1,2,1.733333333
200,Lucas,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,1,1,2,0,1.333333333
201,Henderson,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,7,3.333333333,2,3.6,5.433333333
202,Allen,2016/17,11,12,17,1,0.8333333333,2,2,10,4.333333333,1,7.4,7.7
203,Coutinho,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,8,9.666666667,11,6.8,16.76666667
204,Can,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,6,5,7,3.8,8.8
205,Lallana,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,2,5.666666667,12,3.8,5.8
208,Milner,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,2,2.333333333,2,6.2,6.466666667
209,Firmino,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,6,8.666666667,15,8.2,16.23333333
212,Mané,2016/17,11,1,8,3.4,1.166666667,0.2,1.666666667,2,9,13,6.4,11.73333333
230,Silva,2016/17,11,3,15,2,1,0.6666666667,0.8333333333,3,2.333333333,2,3.2,8.266666667
232,Navas,2016/17,11,3,15,2,1,0.6666666667,0.8333333333,1,1.666666667,3,1.6,2.6
233,Fernandinho,2016/17,11,3,15,2,1,0.6666666667,0.8333333333,3,2.333333333,2,2.2,5.433333333
235,De Bruyne,2016/17,11,3,15,2,1,0.6666666667,0.8333333333,4,4.333333333,8,4.6,6.833333333
236,Gündogan,2016/17,11,3,15,2,1,0.6666666667,0.8333333333,18,7.666666667,3,5.2,11.3
237,Nolito,2016/17,11,3,15,2,1,0.6666666667,0.8333333333,2,1.333333333,1,2.6,2.766666667
256,Mata,2016/17,11,6,19,1.333333333,0.8333333333,1.333333333,2,3,1.666666667,1,4.2,10.66666667
257,Fellaini,2016/17,11,6,19,1.333333333,0.8333333333,1.333333333,2,1,1.333333333,2,1.4,1.6
259,Carrick,2016/17,11,6,19,1.333333333,0.8333333333,1.333333333,2,1,0,2,0,0
260,Young,2016/17,11,6,19,1.333333333,0.8333333333,1.333333333,2,2,1.666666667,2,0,1.666666667
264,Schneiderlin,2016/17,11,7,19,1.166666667,0.8333333333,1.5,2,1,0,1,0,0
266,Lingard,2016/17,11,6,19,1.333333333,0.8333333333,1.333333333,2,3,2,1,2.8,6.966666667
282,Downing,2016/17,11,15,3,1,2,0.8333333333,0.6666666667,10,4.333333333,2,3.4,5.033333333
