,round,team_rank,opponent_team_rank,team_pot,opp_concede_pot,prev_points,form_points,long_form,ict_form,total_points,Predicted,Prediction_Error
19471,13,13,3,1.375,1.0,1.0,1.6666666666666667,1.6,2.733333333333333,2,-5564372.5,5564374.5
644,28,11,15,1.4285714285714286,1.6428571428571428,1.0,3.6666666666666665,3.0,5.266666666666668,9,50201366.4,50201357.4
5037,20,13,11,1.0,1.2,2.0,2.0,2.6,2.966666666666667,2,19324237.2,19324235.2
6587,23,16,10,0.6666666666666666,1.0769230769230769,1.0,2.0,2.8,2.2333333333333347,3,20150072.6,20150069.6
674,12,13,10,1.1666666666666667,1.8333333333333333,2.0,1.3333333333333333,1.8,1.133333333333333,1,14005973.3,14005972.3
662,20,18,17,1.2,2.1818181818181817,2.0,2.0,1.6,8.333333333333334,2,74274659.7,74274657.7
4358,12,16,3,1.3333333333333333,1.0,2.0,1.6666666666666667,3.2,3.999999999999999,2,7088055.1,7088053.1
8495,29,3,4,1.8461538461538465,1.6,6.0,6.0,6.0,8.4,2,18344308.4,18344306.4
410,14,2,17,2.5714285714285716,2.2857142857142856,14.0,12.666666666666664,10.6,17.700000000000006,23,71219331.1,71219308.1
18650,14,6,8,1.2857142857142858,2.2857142857142856,5.0,3.0,3.8,7.23333333333333,2,3459234.8,3459232.8
923,3,17,7,0.0,1.5,1.0,1.6666666666666667,0.0,3.6,3,-31477402.4,31477405.4
511,7,3,14,2.0,1.0,3.0,2.6666666666666665,5.2,4.633333333333334,3,-6019965.1,6019968.1
15567,29,14,16,1.2142857142857142,1.8571428571428568,2.0,1.6666666666666667,2.0,1.366666666666666,1,63455990.7,63455989.7
5642,18,7,1,1.6666666666666667,0.7777777777777778,3.0,2.333333333333333,2.2,2.1333333333333337,2,-15699536.0,15699538.0
5775,3,9,10,1.0,1.5,1.0,0.0,0.0,0.0,1,-28942359.9,28942360.9
4229,32,16,6,1.2,1.7333333333333334,1.0,0.6666666666666666,1.2,0.5333333333333337,1,48506692.7,48506691.7
3408,24,1,4,2.0,1.4166666666666667,2.0,4.333333333333333,3.6,5.5666666666666655,3,-7003431.5,7003434.5
2006,6,20,1,0.0,0.3333333333333333,2.0,2.0,2.0,5.933333333333333,2,-37202665.8,37202667.8
5632,8,3,19,0.75,1.75,3.0,2.333333333333333,2.6,3.966666666666667,3,-21289634.1,21289637.1
18655,19,6,16,1.6,1.3,7.0,6.666666666666668,6.8,12.233333333333327,10,36282456.6,36282446.6
5829,12,9,19,0.8333333333333334,0.6666666666666666,2.0,2.0,2.6,2.7000000000000006,2,-2506344.4,2506346.4
8543,3,1,12,2.5,1.0,2.0,3.333333333333333,0.0,9.6,5,-10683774.9,10683779.9
4439,19,17,3,1.7,1.2,8.0,3.6666666666666665,3.0,3.6333333333333337,2,49935507.9,49935505.9
4411,29,16,14,1.0714285714285714,1.7142857142857142,1.0,1.0,1.0,0.9666666666666668,1,58602000.5,58601999.5
8694,10,1,16,2.6,2.8,1.0,1.3333333333333333,1.2,1.0666666666666669,2,26283013.6,26283011.6
5842,25,8,10,0.75,2.1538461538461537,3.0,2.0,1.8,3.5333333333333354,2,11131175.1,11131173.1
618,4,7,18,2.5,1.0,2.0,2.333333333333333,0.0,3.9,2,26459858.8,26459856.8
20683,26,20,7,1.3846153846153846,2.1538461538461537,2.0,4.0,4.2,4.266666666666667,2,70128969.8,70128967.8
20416,34,9,1,1.2941176470588236,1.125,1.0,1.3333333333333333,1.6,2.4666666666666703,2,8628998.2,8628996.2
729,7,3,14,2.0,1.0,3.0,5.666666666666668,4.2,8.666666666666666,3,-4904111.4,4904114.4
7632,28,19,8,0.8571428571428571,1.1428571428571428,2.0,2.6666666666666665,0.0,4.833333333333333,2,46410694.8,46410692.8
12155,9,16,18,1.0,1.8,3.0,2.6666666666666665,2.2,4.000000000000001,3,38669887.9,38669884.9
13575,12,20,7,1.0,2.1666666666666665,1.0,1.6666666666666667,1.6,1.6999999999999995,2,31712072.8,31712070.8
5738,28,4,17,1.7142857142857142,1.4285714285714286,3.0,2.333333333333333,2.8,5.433333333333333,3,38450805.4,38450802.4
688,2,13,15,0.0,0.0,1.0,0.0,0.0,0.0,2,-48208039.7,48208041.7
2248,26,20,15,1.0769230769230769,1.5833333333333333,1.0,1.3333333333333333,1.6,1.9000000000000028,1,71290892.0,71290891.0
19860,2,20,10,0.0,0.0,0.0,0.0,0.0,0.0,2,-34215527.9,34215529.9
5674,15,6,8,1.75,2.0,3.0,0.0,0.0,0.0,1,7345660.8,7345659.8
7769,2,11,8,2.0,0.5,2.0,0.0,0.0,0.0,2,-6247706.2,6247708.2
7506,4,20,5,0.5,0.0,2.0,1.6666666666666667,0.0,5.766666666666667,2,-19945907.8,19945909.8
16447,20,8,20,0.6,0.8,1.0,1.0,1.0,0.7666666666666672,1,903462.8,903461.8
2291,25,9,8,1.5384615384615383,1.5384615384615383,1.0,1.0,1.4,0.5333333333333323,1,20397703.1,20397702.1
7397,18,10,11,1.2222222222222223,2.1111111111111107,3.0,2.333333333333333,2.4,4.8,2,23710016.2,23710014.2
1658,3,19,17,1.5,2.5,3.0,2.0,0.0,3.6,1,60513387.7,60513386.7
1663,8,11,16,2.75,1.75,2.0,2.333333333333333,2.2,5.433333333333335,2,61468431.7,61468429.7
2025,27,15,9,0.6428571428571429,1.2857142857142858,2.0,3.0,3.4,5.033333333333337,2,26062485.2,26062483.2
2978,15,3,15,1.625,1.75,1.0,1.6666666666666667,1.4,3.566666666666667,2,2047202.0,2047200.0
7504,2,17,1,1.0,1.0,1.0,0.0,0.0,0.0,1,-25124352.4,25124353.4
14431,4,5,20,2.5,4.0,2.0,2.333333333333333,0.0,3.8666666666666663,3,55751989.0,55751986.0
5644,20,5,14,2.1,1.6666666666666667,3.0,2.333333333333333,2.4,2.233333333333334,2,33267397.2,33267395.2
4690,22,17,14,1.1666666666666667,1.3636363636363635,2.0,1.6666666666666667,1.6,3.233333333333333,2,53274133.0,53274131.0
8647,37,3,11,2.0,1.8421052631578947,1.0,1.3333333333333333,1.6,2.1666666666666656,1,41746666.3,41746665.3
12183,38,13,8,0.9444444444444444,2.176470588235294,2.0,2.0,2.0,2.0333333333333337,2,51579881.3,51579879.3
942,23,16,19,0.4166666666666667,1.25,7.0,3.6666666666666665,3.0,8.900000000000002,2,54941996.5,54941994.5
22564,28,12,4,0.6428571428571429,0.7857142857142857,2.0,1.6666666666666667,2.8,2.6333333333333333,1,-2762094.7,2762095.7
12901,15,20,18,1.125,2.25,0.0,0.0,0.0,0.0,1,65034716.0,65034715.0
17003,12,17,5,0.8333333333333334,0.8333333333333334,2.0,2.0,2.2,2.100000000000001,2,-2095606.5,2095608.5
14832,34,2,12,1.625,1.6470588235294117,1.0,0.6666666666666666,1.0,0.8666666666666689,0,21183716.7,21183716.7
5347,27,16,7,0.7857142857142857,1.7857142857142858,2.0,2.333333333333333,2.4,1.866666666666666,3,33167718.6,33167715.6
6669,32,11,7,0.8666666666666667,2.1875,3.0,2.6666666666666665,2.0,4.199999999999998,2,32143446.5,32143444.5
2032,7,20,2,0.0,0.75,2.0,1.6666666666666667,1.6,1.9666666666666668,2,-31087279.7,31087281.7
5004,6,16,3,1.0,0.6666666666666666,1.0,2.333333333333333,0.0,2.0333333333333337,2,-20996523.6,20996525.6
14821,22,3,5,1.8181818181818181,1.2727272727272727,3.0,2.0,2.0,3.533333333333333,1,-4492917.3,4492918.3
3742,15,1,19,3.5,2.333333333333333,1.0,1.0,1.2,0.6000000000000009,1,63395772.7,63395771.7
4078,17,2,14,1.0,1.2222222222222223,2.0,3.333333333333333,4.2,5.000000000000001,3,-22484361.6,22484364.6
6715,11,4,2,1.5,2.0,3.0,3.333333333333333,4.2,5.166666666666664,2,-27635870.3,27635872.3
1411,22,12,14,2.090909090909091,1.8181818181818181,2.0,2.6666666666666665,2.6,2.7999999999999994,5,64282161.1,64282156.1
6600,37,11,3,0.8947368421052632,1.1764705882352942,8.0,5.0,3.8,6.533333333333335,4,33923882.1,33923878.1
593,17,10,7,2.0,1.6666666666666667,3.0,3.6666666666666665,3.0,3.7333333333333343,7,29027289.5,29027282.5
3265,30,1,16,2.0,1.6666666666666667,1.0,1.0,0.0,0.8999999999999999,1,30869372.6,30869371.6
10462,37,19,8,1.0,1.4210526315789471,2.0,1.6666666666666667,2.4,1.366666666666666,1,67403630.9,67403629.9
7033,1,17,3,0.0,0.0,0.0,0.0,0.0,0.0,2,-64912068.2,64912070.2
7264,20,12,3,0.5,0.7,1.0,1.3333333333333333,1.4,0.3999999999999988,2,-27999414.6,27999416.6
1300,4,7,20,0.5,1.0,1.0,0.0,0.0,0.0,1,-31571667.5,31571668.5
4009,15,2,5,2.625,0.875,15.0,7.666666666666668,6.6,6.899999999999999,2,28186165.6,28186163.6
4649,22,17,14,1.1666666666666667,1.3636363636363635,3.0,3.6666666666666665,3.0,5.5666666666666655,2,56317557.3,56317555.3
1973,14,20,10,0.0,1.0,5.0,3.333333333333333,2.8,5.966666666666666,3,12267568.6,12267565.6
17143,38,11,16,0.8947368421052632,1.2105263157894737,2.0,4.0,3.6,6.7,1,52760539.6,52760538.6
11295,29,10,2,1.2666666666666666,1.2,2.0,2.333333333333333,2.2,2.933333333333336,2,8756924.8,8756922.8
2259,15,7,16,1.75,2.25,3.0,2.6666666666666665,2.8,1.8666666666666665,3,33171555.4,33171552.4
1748,17,10,7,2.0,1.6666666666666667,3.0,2.0,1.8,2.5000000000000013,2,29068226.4,29068224.4
12911,25,20,11,1.4615384615384617,1.6153846153846154,2.0,2.0,2.0,2.0,1,73882313.0,73882312.0
1557,16,10,14,2.125,2.375,1.0,1.3333333333333333,1.4,1.4333333333333336,1,50106951.8,50106950.8
13855,26,9,12,0.7692307692307693,0.7692307692307693,1.0,3.6666666666666665,4.0,3.066666666666669,8,1002799.7,1002791.7
7288,4,15,10,0.0,0.5,3.0,0.0,0.0,0.0,2,-38131398.2,38131400.2
13590,27,16,12,1.5,1.3846153846153846,2.0,1.6666666666666667,1.4,4.133333333333333,1,63713776.1,63713775.1
4024,12,7,3,1.3333333333333333,1.0,0.0,2.6666666666666665,4.4,7.333333333333332,2,-32780618.9,32780620.9
17890,32,10,2,1.1333333333333333,1.125,3.0,2.0,2.6,3.1,0,12006380.7,12006380.7
12953,31,20,11,1.2,1.3125,2.0,2.333333333333333,1.8,4.833333333333333,2,75003332.6,75003330.6
4018,6,5,20,1.6666666666666667,2.0,5.0,4.666666666666667,3.6,8.0,2,22036985.8,22036983.8
4719,28,16,7,1.0,1.2857142857142858,1.0,2.333333333333333,1.8,2.0333333333333323,1,33359098.4,33359097.4
4681,28,16,7,1.0,1.2857142857142858,1.0,1.6666666666666667,1.4,3.4333333333333336,2,34674106.9,34674104.9
16454,27,8,17,1.2666666666666666,1.7142857142857142,0.0,0.6666666666666666,0.8,2.6000000000000005,1,34327045.7,34327044.7
2316,15,13,12,1.5555555555555556,1.75,2.0,1.3333333333333333,1.6,4.900000000000001,1,37103464.5,37103463.5
9613,29,5,19,1.6923076923076923,1.2857142857142858,1.0,1.3333333333333333,1.6,1.7333333333333336,2,39805018.8,39805016.8
4660,5,9,20,0.5,2.0,2.0,2.333333333333333,2.2,3.399999999999999,3,-7214650.8,7214653.8
3038,24,1,4,2.0,1.4166666666666667,5.0,6.333333333333332,5.4,5.6999999999999975,11,-443678.5,443689.5
2343,4,15,8,1.0,2.5,2.0,3.6666666666666665,0.0,2.9000000000000004,6,5792338.1,5792332.1
4053,3,17,19,0.5,0.5,2.0,4.0,0.0,8.4,8,5631795.5,5631787.5
8765,9,1,8,2.2,1.2,2.0,1.6666666666666667,3.0,4.800000000000002,2,-18890065.7,18890067.7
8591,15,4,14,2.375,1.125,1.0,1.3333333333333333,0.0,3.1,1,18844839.8,18844838.8
6302,25,20,1,0.5384615384615384,0.6923076923076923,0.0,1.0,3.0,3.8666666666666663,1,9516278.9,9516277.9
17189,8,15,9,1.25,1.75,2.0,2.333333333333333,5.4,5.033333333333334,3,16573009.1,16573006.1
2319,18,14,15,1.5,1.2222222222222223,2.0,2.333333333333333,2.0,5.066666666666666,3,45734038.4,45734035.4
6556,11,18,5,1.2,2.6666666666666665,2.0,2.0,2.0,1.5333333333333332,1,30612759.4,30612758.4
19023,16,5,19,2.125,0.75,1.0,1.0,2.2,0.7333333333333334,1,23765550.3,23765549.3
6620,17,19,7,1.0,1.4444444444444444,7.0,3.6666666666666665,3.6,3.766666666666666,2,43832320.1,43832318.1
19896,38,9,12,1.1578947368421053,1.2222222222222223,4.0,2.333333333333333,3.8,1.9333333333333336,2,45583528.3,45583526.3
13861,32,14,18,1.25,2.125,2.0,2.0,3.8,4.800000000000003,2,79598141.4,79598139.4
439,7,3,14,2.0,1.0,8.0,9.0,6.8,11.466666666666667,6,7788377.4,7788371.4
7357,16,17,19,0.5,1.25,1.0,1.0,1.6,0.2999999999999998,1,29854311.1,29854310.1
7267,24,16,3,1.0,0.75,1.0,3.333333333333333,2.6,4.966666666666666,1,12516251.1,12516250.1
16248,6,10,19,1.3333333333333333,3.0,2.0,2.333333333333333,2.4,1.4000000000000004,2,30251405.0,30251403.0
16353,38,10,15,0.7058823529411765,1.7368421052631582,1.0,1.3333333333333333,1.4,4.066666666666663,2,43564950.2,43564948.2
4021,9,6,12,1.4,0.6,5.0,5.0,4.4,7.366666666666667,9,-11570511.9,11570520.9
447,15,2,11,2.25,1.875,3.0,6.333333333333332,4.6,10.533333333333333,7,15476282.5,15476275.5
21245,5,8,20,1.6666666666666667,2.6666666666666665,1.0,0.0,0.0,0.0,1,26732630.4,26732629.4
20075,6,18,9,1.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1,8694499.6,8694498.6
3342,24,4,20,2.4166666666666665,1.4166666666666667,2.0,2.0,2.0,4.933333333333335,2,56601118.0,56601116.0
7089,18,18,5,0.7777777777777778,0.7777777777777778,1.0,3.0,2.6,6.3000000000000025,2,9928754.1,9928752.1
6014,8,16,11,1.5,1.5,1.0,1.0,3.0,0.9666666666666672,1,25462641.5,25462640.5
7292,8,13,12,0.75,1.0,1.0,1.0,1.6,0.2333333333333334,1,-12406785.6,12406786.6
4171,10,13,3,1.4,1.5,2.0,1.6666666666666667,3.0,2.2666666666666666,2,-2354911.7,2354913.7
3752,25,1,20,3.4615384615384617,1.4615384615384617,1.0,3.333333333333333,2.8,4.033333333333333,3,73552826.1,73552823.1
3391,7,7,15,0.75,0.75,1.0,1.3333333333333333,2.2,2.6666666666666674,2,-32582976.7,32582978.7
2543,5,6,15,0.6666666666666666,2.333333333333333,2.0,2.333333333333333,4.6,7.0666666666666655,2,-20302976.0,20302978.0
12879,31,20,11,1.2,1.3125,2.0,1.3333333333333333,0.0,1.2333333333333334,1,73050157.9,73050156.9
12187,4,20,5,0.5,0.0,1.0,1.3333333333333333,0.0,1.1333333333333333,2,-25447923.9,25447925.9
7440,14,3,10,2.0,1.2857142857142858,1.0,1.6666666666666667,1.2,2.766666666666667,2,-6216013.5,6216015.5
5707,22,5,20,1.8181818181818181,1.5454545454545454,5.0,4.666666666666667,5.6,8.666666666666668,6,49682136.9,49682130.9
1318,5,17,1,1.0,0.3333333333333333,3.0,3.333333333333333,2.2,4.033333333333333,2,-21194438.0,21194440.0
6859,23,8,4,1.5,0.5833333333333334,3.0,2.0,1.8,1.8333333333333333,2,-2865892.4,2865894.4
3334,14,5,16,2.142857142857143,2.0,1.0,2.6666666666666665,2.0,2.333333333333333,5,27447037.0,27447032.0
2603,21,11,7,0.9090909090909092,1.7272727272727273,2.0,1.3333333333333333,1.6,1.966666666666666,3,6058997.2,6058994.2
2642,15,16,10,0.375,1.5,2.0,2.0,2.0,3.766666666666667,2,5890583.7,5890581.7
199,22,9,3,1.5454545454545454,0.8181818181818182,1.0,1.0,1.0,0.16666666666666666,1,-4653553.4,4653554.4
16361,8,12,3,1.25,0.5,1.0,1.3333333333333333,1.4,2.9,2,-27103341.5,27103343.5
13621,20,19,17,0.9,2.1,2.0,3.6666666666666665,3.0,8.799999999999994,7,68052614.2,68052607.2
297,27,6,5,1.0714285714285714,0.6153846153846154,5.0,2.6666666666666665,4.0,4.333333333333333,1,-7566783.9,7566784.9
14541,3,7,11,1.0,2.0,3.0,6.333333333333332,0.0,8.700000000000001,7,-21704881.4,21704888.4
2227,3,5,11,1.0,1.0,3.0,0.0,0.0,0.0,2,-43245827.3,43245829.3
3083,33,1,5,1.2941176470588236,0.7058823529411765,1.0,1.0,2.6,1.7999999999999972,0,-20884330.3,20884330.3
1988,9,20,7,0.0,0.8,2.0,1.3333333333333333,0.0,1.8666666666666665,1,-15026957.8,15026958.8
15645,33,10,18,1.4705882352941178,2.0588235294117645,2.0,2.6666666666666665,2.0,1.2,3,67971272.5,67971269.5
21117,14,5,20,2.0,2.5714285714285716,1.0,2.6666666666666665,2.6,4.166666666666667,4,40306595.1,40306591.1
2635,7,11,3,0.5,0.5,3.0,2.0,2.2,1.233333333333333,1,-51463856.1,51463857.1
5785,6,14,4,1.6666666666666667,0.5,2.0,2.0,2.2,1.9333333333333336,2,-6257514.1,6257516.1
9512,36,6,5,1.6875,1.0,8.0,4.0,6.0,7.766666666666663,2,39501237.8,39501235.8
14741,16,5,19,2.125,0.75,2.0,4.666666666666667,4.0,7.399999999999999,3,28878725.4,28878722.4
6747,36,9,15,1.7058823529411764,1.9411764705882355,1.0,1.0,2.2,0.3333333333333328,1,65357685.6,65357684.6
5732,22,5,20,1.8181818181818181,1.5454545454545454,15.0,10.333333333333334,6.6,10.966666666666667,8,73279290.5,73279282.5
3672,11,1,6,4.0,2.0,2.0,6.0,7.6,10.333333333333336,10,43015560.4,43015550.4
7527,25,9,19,1.2307692307692308,1.8461538461538465,2.0,4.333333333333333,3.2,4.799999999999998,9,44679497.8,44679488.8
4130,28,2,5,2.5,1.0714285714285714,1.0,2.0,1.6,1.5333333333333332,2,13301380.1,13301378.1
14880,7,2,1,1.25,1.25,15.0,8.0,0.0,16.066666666666666,6,-25642562.8,25642568.8
16980,27,11,1,1.2142857142857142,1.3571428571428572,2.0,1.6666666666666667,3.2,3.966666666666669,2,8230023.9,8230021.9
998,16,13,12,0.625,1.0,1.0,1.0,1.2,0.6666666666666645,1,-1978073.0,1978074.0
5724,13,5,17,1.2857142857142858,1.2857142857142858,2.0,3.333333333333333,4.4,7.899999999999999,6,1091735.0,1091729.0
5198,26,20,7,1.3846153846153846,2.1538461538461537,2.0,2.0,1.8,3.8333333333333335,1,70879177.4,70879176.4
2350,1,7,16,1.0,1.0,0.0,0.0,0.0,0.0,1,-34115480.0,34115481.0
7889,8,4,7,3.0,1.75,2.0,4.0,5.2,8.866666666666667,3,20297721.0,20297718.0
12203,20,11,14,1.3,0.8,7.0,4.0,5.0,8.566666666666668,3,38187380.7,38187377.7
12328,35,12,15,1.2777777777777777,1.8333333333333333,2.0,6.0,5.2,7.666666666666665,3,66915581.0,66915578.0
2277,7,16,6,0.75,1.25,1.0,1.6666666666666667,1.2,3.4666666666666663,2,-11732252.6,11732254.6
4320,19,15,17,1.0,1.5555555555555556,1.0,1.6666666666666667,1.8,4.233333333333335,2,42500828.3,42500826.3
19884,26,14,8,1.3076923076923077,1.7142857142857142,1.0,4.666666666666667,3.6,5.733333333333333,8,39188639.2,39188631.2
10745,23,15,8,1.0833333333333333,1.9090909090909087,2.0,2.333333333333333,2.4,2.633333333333332,2,35219327.5,35219325.5
335,13,4,7,1.1428571428571428,2.2857142857142856,1.0,2.0,0.0,2.1,1,-26078517.1,26078518.1
6916,24,15,1,1.0,0.75,6.0,5.333333333333333,3.8,4.533333333333333,9,14836723.9,14836714.9
18118,37,7,16,2.1578947368421053,1.8888888888888888,2.0,2.0,1.2,5.333333333333336,3,79462888.5,79462885.5
3021,5,15,6,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,2.0,2.6,2,-12633630.6,12633632.6
196,2,8,14,1.0,0.0,1.0,0.0,0.0,0.0,1,-41488402.2,41488403.2
4932,24,7,14,2.0,1.9166666666666667,2.0,2.0,4.6,4.366666666666666,1,47261145.9,47261144.9
12186,3,20,4,0.5,2.5,1.0,1.0,0.0,0.5666666666666668,1,-2560032.3,2560033.3
12124,15,11,2,1.0,1.5,3.0,6.0,4.2,5.033333333333335,9,-13961634.7,13961643.7
14474,10,5,11,1.2,3.2,3.0,1.6666666666666667,0.0,2.966666666666667,2,-184098.8,184100.8
1258,24,8,2,1.5,1.0833333333333333,1.0,1.3333333333333333,2.8,5.833333333333335,1,-2381940.4,2381941.4
22853,30,18,14,1.6666666666666667,1.8666666666666667,2.0,1.6666666666666667,1.8,1.5333333333333332,1,90204808.6,90204807.6
1757,26,14,8,1.3076923076923077,1.7142857142857142,2.0,7.333333333333332,6.2,10.366666666666667,7,43465661.0,43465654.0
22855,32,17,4,0.9375,1.2142857142857142,1.0,1.0,1.4,2.2,1,35366097.6,35366096.6
22883,32,16,6,1.2,1.7333333333333334,2.0,4.0,3.6,4.0,9,51618532.2,51618523.2
5949,19,19,7,1.3,2.0,3.0,2.0,2.0,1.5333333333333332,1,51487082.1,51487081.1
19489,31,14,12,1.4375,2.2666666666666666,1.0,1.0,1.6,1.8000000000000018,1,66508397.7,66508396.7
2567,2,2,17,1.0,1.0,1.0,0.0,0.0,0.0,3,-47824436.2,47824439.2
3360,11,5,18,2.0,2.0,2.0,3.333333333333333,5.2,4.1000000000000005,10,26256793.0,26256783.0
6547,20,15,16,0.8,1.4,3.0,2.333333333333333,2.2,3.3666666666666685,3,38316380.4,38316377.4
1656,1,20,1,3.0,3.0,0.0,0.0,0.0,0.0,2,63526890.8,63526888.8
1305,16,7,9,0.75,1.375,1.0,1.0,1.0,0.20000000000000004,1,-26129741.7,26129742.7
7684,31,17,19,1.8125,1.3125,2.0,4.333333333333333,3.4,4.533333333333334,9,98734201.0,98734192.0
13583,20,19,17,0.9,2.1,1.0,1.6666666666666667,1.6,3.9333333333333336,2,63273374.6,63273372.6
5124,27,20,3,1.3571428571428572,1.2857142857142858,1.0,1.6666666666666667,0.0,1.3666666666666665,2,48718593.6,48718591.6
19461,3,13,2,0.0,1.5,4.0,0.0,0.0,0.0,1,-53759416.4,53759417.4
5033,12,7,20,1.3333333333333333,2.1666666666666665,1.0,1.0,0.0,0.6666666666666669,1,19408828.9,19408827.9
1022,9,12,16,0.8,1.5,6.0,4.333333333333333,4.6,6.2666666666666675,6,16663612.6,16663606.6
17253,34,14,7,1.1764705882352942,1.5882352941176472,1.0,1.6666666666666667,2.2,1.8,3,44289029.2,44289026.2
16338,22,8,20,1.3333333333333333,1.6363636363636365,2.0,4.0,2.8,3.8333333333333335,3,38073044.2,38073041.2
8497,31,4,1,2.0625,1.0666666666666669,1.0,1.3333333333333333,4.0,2.8000000000000007,1,5372320.9,5372319.9
4211,13,17,19,1.8571428571428568,2.2857142857142856,2.0,2.6666666666666665,5.0,3.700000000000001,5,79910696.9,79910691.9
5264,13,16,10,0.7142857142857143,1.125,8.0,5.666666666666668,4.0,5.666666666666665,7,22739489.7,22739482.7
7443,9,15,14,0.8,1.6,1.0,1.3333333333333333,1.6,3.1,2,12034678.9,12034676.9
8603,29,3,4,1.8461538461538465,1.6,3.0,2.0,3.2,1.9999999999999991,1,8561273.6,8561272.6
20685,29,20,13,1.2666666666666666,1.3333333333333333,2.0,1.6666666666666667,3.0,0.9666666666666665,1,76261846.8,76261845.8
3220,21,1,15,1.181818181818182,1.4545454545454546,2.0,2.0,2.4,2.766666666666667,3,-10198035.4,10198038.4
4438,18,17,10,1.8888888888888888,1.7777777777777777,1.0,3.333333333333333,2.6,3.4666666666666672,8,59327535.3,59327527.3
6914,21,16,12,0.8181818181818182,1.181818181818182,2.0,1.3333333333333333,1.6,0.2999999999999998,1,28615967.5,28615966.5
12819,7,20,9,1.5,2.0,2.0,1.3333333333333333,0.0,2.1333333333333333,0,43737047.8,43737047.8
2209,20,9,19,0.7,1.4,0.0,0.0,0.0,0.0,3,9547206.5,9547203.5
19004,35,7,1,2.2222222222222223,1.2777777777777777,1.0,1.6666666666666667,2.6,2.7333333333333347,2,31239070.7,31239068.7
9794,27,7,2,1.2142857142857142,1.1428571428571428,3.0,2.6666666666666665,2.2,3.5666666666666664,2,-6305890.4,6305892.4
1649,13,3,6,2.142857142857143,0.2857142857142857,1.0,2.6666666666666665,2.6,1.8666666666666665,6,-25339615.9,25339621.9
5002,18,10,16,1.2222222222222223,1.2222222222222223,2.0,1.6666666666666667,1.4,1.0000000000000002,1,21241124.6,21241123.6
20824,31,19,17,0.6875,0.875,3.0,3.6666666666666665,2.8,4.933333333333332,7,67315656.7,67315649.7
15384,31,19,17,0.6875,0.875,1.0,1.0,1.0,0.7999999999999998,1,60886109.0,60886108.0
2331,30,15,2,1.4666666666666666,0.8571428571428571,3.0,2.333333333333333,1.8,4.966666666666665,2,36877774.2,36877772.2
17016,25,10,8,1.2307692307692308,1.9166666666666667,2.0,2.0,2.6,2.4333333333333345,2,22807075.9,22807073.9
7431,5,6,5,1.75,2.333333333333333,2.0,0.0,0.0,0.0,0,-15994271.4,15994271.4
11237,5,14,15,1.6666666666666667,2.0,2.0,2.0,3.6,7.333333333333335,3,38413896.9,38413893.9
6642,26,12,13,1.3076923076923077,1.4615384615384617,1.0,1.6666666666666667,2.2,2.4333333333333345,1,39622378.2,39622377.2
15476,11,8,1,1.1666666666666667,0.2,1.0,0.0,0.0,0.13333333333333333,1,-49897642.2,49897643.2
11323,19,9,8,1.6,2.1,5.0,2.6666666666666665,3.2,5.599999999999999,1,30588285.0,30588284.0
5687,1,4,18,2.0,2.0,0.0,0.0,0.0,0.0,12,-1187846.6,1187858.6
1908,4,20,7,0.0,1.5,1.0,1.3333333333333333,0.0,4.066666666666666,2,-17044872.9,17044874.9
4127,23,2,18,1.1666666666666667,2.5,1.0,1.6666666666666667,0.0,0.9333333333333336,1,11821930.1,11821929.1
3626,19,1,18,3.6,1.5,16.0,9.0,7.4,12.433333333333332,3,103274388.1,103274385.1
2051,27,15,9,0.6428571428571429,1.2857142857142858,10.0,6.333333333333332,5.8,6.26666666666667,8,45203727.9,45203719.9
2266,22,7,2,1.5454545454545454,1.0909090909090908,2.0,1.3333333333333333,1.4,1.3999999999999997,1,-9036308.6,9036309.6
1211,4,7,20,0.5,1.0,1.0,2.0,0.0,2.2333333333333334,3,-31128738.8,31128741.8
4741,21,13,3,0.7,1.4545454545454546,2.0,1.3333333333333333,1.2,2.8666666666666667,1,-3902898.8,3902899.8
14602,27,2,7,2.357142857142857,1.5714285714285714,11.0,5.0,4.2,8.566666666666663,2,45916488.6,45916486.6
11406,32,9,8,1.25,1.6470588235294117,2.0,3.6666666666666665,5.8,9.933333333333335,6,32749504.5,32749498.5
1294,11,7,13,1.3333333333333333,1.1428571428571428,3.0,2.6666666666666665,2.6,4.766666666666663,3,-3266133.1,3266136.1
11432,20,10,7,1.4,2.1,4.0,3.0,2.2,3.6999999999999993,2,24089542.1,24089540.1
4725,4,13,4,1.0,0.0,3.0,3.333333333333333,0.0,6.133333333333333,2,-34235953.4,34235955.4
3051,38,1,20,2.333333333333333,1.5555555555555556,3.0,5.0,5.8,11.266666666666666,9,72920938.4,72920929.4
22594,22,15,11,0.7272727272727273,2.272727272727273,2.0,0.0,0.0,0.0,2,33572056.3,33572054.3
11239,7,10,12,1.5,0.5,3.0,3.0,2.4,7.866666666666667,3,-517439.9,517442.9
573,35,6,2,1.8823529411764703,1.0,1.0,2.6666666666666665,2.0,5.166666666666667,2,17644747.9,17644745.9
3396,12,1,15,0.6666666666666666,1.6666666666666667,3.0,4.0,5.0,8.299999999999999,3,-33354017.9,33354020.9
6240,3,5,11,1.0,1.0,2.0,0.0,0.0,0.0,1,-45754350.3,45754351.3
